participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-23910	Go	n/a	0.603	1	n/a
sub-23910	Stop	0.750	0.000	0	0
sub-23910	Go	n/a	0.448	1	n/a
sub-23910	Go	n/a	0.371	1	n/a
sub-23910	Go	n/a	0.431	1	n/a
sub-23910	Stop	0.800	0.000	0	0
sub-23910	Stop	0.850	0.000	0	1
sub-23910	Go	n/a	0.573	1	n/a
sub-23910	Stop	0.800	0.000	0	1
sub-23910	Go	n/a	0.401	1	n/a
sub-23910	Go	n/a	0.405	1	n/a
sub-23910	Go	n/a	0.452	1	n/a
sub-23910	Stop	0.750	0.000	0	1
sub-23910	Stop	0.700	0.000	0	0
sub-23910	Go	n/a	0.646	1	n/a
sub-23910	Go	n/a	0.859	1	n/a
sub-23910	Go	n/a	0.541	1	n/a
sub-23910	Stop	0.750	0.000	0	1
sub-23910	Stop	0.700	0.000	0	1
sub-23910	Go	n/a	0.387	1	n/a
sub-23910	Go	n/a	0.408	1	n/a
sub-23910	Go	n/a	0.737	1	n/a
sub-23910	Go	n/a	0.419	1	n/a
sub-23910	Go	n/a	0.425	1	n/a
sub-23910	Stop	0.650	0.000	0	0
sub-23910	Stop	0.700	0.000	0	1
sub-23910	Go	n/a	0.436	1	n/a
sub-23910	Go	n/a	0.465	1	n/a
sub-23910	Stop	0.650	0.000	0	1
sub-23910	Go	n/a	0.567	1	n/a
sub-23910	Go	n/a	0.471	1	n/a
sub-23910	Go	n/a	0.404	1	n/a
sub-23910	Go	n/a	0.604	1	n/a
sub-23910	Go	n/a	0.511	1	n/a
sub-23910	Go	n/a	0.722	1	n/a
sub-23910	Go	n/a	0.716	0	n/a
sub-23910	Go	n/a	0.834	0	n/a
sub-23910	Go	n/a	0.765	1	n/a
sub-23910	Go	n/a	0.778	1	n/a
sub-23910	Stop	0.600	0.000	0	1
sub-23910	Go	n/a	0.417	1	n/a
sub-23910	Go	n/a	0.603	1	n/a
sub-23910	Go	n/a	0.805	1	n/a
sub-23910	Go	n/a	0.899	1	n/a
sub-23910	Go	n/a	0.000	0	n/a
sub-23910	Go	n/a	0.767	1	n/a
sub-23910	Go	n/a	0.719	0	n/a
sub-23910	Stop	0.550	0.000	0	1
sub-23910	Go	n/a	0.566	1	n/a
sub-23910	Go	n/a	0.912	1	n/a
sub-23910	Stop	0.500	0.000	0	1
sub-23910	Go	n/a	0.605	1	n/a
sub-23910	Stop	0.450	0.000	0	1
sub-23910	Stop	0.400	0.538	1	0
sub-23910	Go	n/a	0.000	0	n/a
sub-23910	Go	n/a	0.575	1	n/a
sub-23910	Stop	0.450	0.000	0	1
sub-23910	Stop	0.400	0.470	1	0
sub-23910	Go	n/a	0.689	1	n/a
sub-23910	Go	n/a	0.531	1	n/a
sub-23910	Go	n/a	0.447	1	n/a
sub-23910	Stop	0.450	0.000	0	1
sub-23910	Go	n/a	0.911	1	n/a
sub-23910	Go	n/a	0.748	1	n/a
sub-23910	Go	n/a	0.658	1	n/a
sub-23910	Go	n/a	0.740	1	n/a
sub-23910	Go	n/a	0.729	1	n/a
sub-23910	Go	n/a	0.628	1	n/a
sub-23910	Stop	0.400	0.000	0	0
sub-23910	Stop	0.450	0.000	0	1
sub-23910	Go	n/a	0.673	1	n/a
sub-23910	Go	n/a	0.824	1	n/a
sub-23910	Stop	0.400	0.000	0	0
sub-23910	Go	n/a	0.000	0	n/a
sub-23910	Go	n/a	0.734	1	n/a
sub-23910	Go	n/a	0.684	1	n/a
sub-23910	Go	n/a	0.772	1	n/a
sub-23910	Stop	0.450	0.000	0	0
sub-23910	Go	n/a	0.720	1	n/a
sub-23910	Go	n/a	0.740	1	n/a
sub-23910	Go	n/a	0.767	1	n/a
sub-23910	Stop	0.500	0.000	0	1
sub-23910	Go	n/a	0.585	1	n/a
sub-23910	Go	n/a	0.609	0	n/a
sub-23910	Go	n/a	0.626	0	n/a
sub-23910	Go	n/a	0.822	1	n/a
sub-23910	Go	n/a	0.519	1	n/a
sub-23910	Go	n/a	0.437	1	n/a
sub-23910	Go	n/a	0.385	1	n/a
sub-23910	Go	n/a	0.421	1	n/a
sub-23910	Go	n/a	0.505	1	n/a
sub-23910	Go	n/a	0.000	0	n/a
sub-23910	Stop	0.450	0.000	0	0
sub-23910	Go	n/a	0.000	0	n/a
