participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-24040	Go	n/a	0.574	1	n/a
sub-24040	Stop	0.750	0.000	0	0
sub-24040	Go	n/a	0.537	1	n/a
sub-24040	Go	n/a	0.457	1	n/a
sub-24040	Stop	0.800	0.000	0	1
sub-24040	Stop	0.750	0.000	0	0
sub-24040	Go	n/a	0.589	1	n/a
sub-24040	Go	n/a	0.593	1	n/a
sub-24040	Go	n/a	0.658	1	n/a
sub-24040	Go	n/a	0.707	1	n/a
sub-24040	Go	n/a	0.572	1	n/a
sub-24040	Go	n/a	0.430	1	n/a
sub-24040	Stop	0.800	0.000	0	1
sub-24040	Go	n/a	0.562	1	n/a
sub-24040	Stop	0.750	0.000	0	1
sub-24040	Stop	0.700	0.000	0	1
sub-24040	Go	n/a	0.968	1	n/a
sub-24040	Go	n/a	0.340	1	n/a
sub-24040	Stop	0.750	0.000	0	0
sub-24040	Go	n/a	0.483	1	n/a
sub-24040	Go	n/a	0.828	1	n/a
sub-24040	Go	n/a	0.473	1	n/a
sub-24040	Go	n/a	0.435	1	n/a
sub-24040	Go	n/a	0.694	1	n/a
sub-24040	Go	n/a	0.838	1	n/a
sub-24040	Stop	0.800	0.000	0	1
sub-24040	Stop	0.750	0.000	0	0
sub-24040	Go	n/a	0.842	1	n/a
sub-24040	Go	n/a	0.818	1	n/a
sub-24040	Go	n/a	0.691	1	n/a
sub-24040	Go	n/a	0.585	1	n/a
sub-24040	Go	n/a	0.628	1	n/a
sub-24040	Stop	0.800	0.000	0	1
sub-24040	Go	n/a	0.591	1	n/a
sub-24040	Go	n/a	0.510	1	n/a
sub-24040	Go	n/a	0.720	1	n/a
sub-24040	Stop	0.750	0.000	0	1
sub-24040	Stop	0.700	0.000	0	0
sub-24040	Go	n/a	0.474	1	n/a
sub-24040	Go	n/a	0.448	1	n/a
sub-24040	Go	n/a	0.545	1	n/a
sub-24040	Go	n/a	0.631	1	n/a
sub-24040	Go	n/a	0.000	0	n/a
sub-24040	Go	n/a	0.893	1	n/a
sub-24040	Stop	0.750	0.000	0	0
sub-24040	Go	n/a	0.504	1	n/a
sub-24040	Go	n/a	0.216	1	n/a
