participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-23985	Stop	0.750	0.000	0	1
sub-23985	Go	n/a	0.959	0	n/a
sub-23985	Stop	0.700	0.000	0	0
sub-23985	Stop	0.750	0.000	0	1
sub-23985	Go	n/a	0.000	0	n/a
sub-23985	Go	n/a	0.000	0	n/a
sub-23985	Go	n/a	0.475	1	n/a
sub-23985	Go	n/a	0.694	1	n/a
sub-23985	Go	n/a	0.614	1	n/a
sub-23985	Go	n/a	0.785	1	n/a
sub-23985	Stop	0.700	0.000	0	1
sub-23985	Go	n/a	0.495	1	n/a
sub-23985	Go	n/a	0.653	1	n/a
sub-23985	Stop	0.650	0.000	0	0
sub-23985	Stop	0.700	0.000	0	0
sub-23985	Go	n/a	0.000	0	n/a
sub-23985	Go	n/a	0.631	1	n/a
sub-23985	Go	n/a	0.478	1	n/a
sub-23985	Go	n/a	0.498	1	n/a
sub-23985	Go	n/a	0.658	1	n/a
sub-23985	Go	n/a	0.707	1	n/a
sub-23985	Go	n/a	0.628	1	n/a
sub-23985	Go	n/a	0.679	1	n/a
sub-23985	Stop	0.750	0.000	0	1
sub-23985	Go	n/a	0.657	1	n/a
sub-23985	Go	n/a	0.719	1	n/a
sub-23985	Stop	0.700	0.000	0	1
sub-23985	Go	n/a	0.494	1	n/a
sub-23985	Go	n/a	0.575	1	n/a
sub-23985	Stop	0.650	0.000	0	0
sub-23985	Go	n/a	0.904	1	n/a
sub-23985	Stop	0.700	0.000	0	1
sub-23985	Stop	0.650	0.000	0	1
sub-23985	Stop	0.600	0.000	0	1
sub-23985	Go	n/a	0.940	1	n/a
sub-23985	Go	n/a	0.547	1	n/a
sub-23985	Go	n/a	0.000	0	n/a
sub-23985	Go	n/a	0.951	1	n/a
sub-23985	Stop	0.550	0.000	0	1
sub-23985	Go	n/a	0.669	1	n/a
sub-23985	Stop	0.500	0.000	0	1
sub-23985	Go	n/a	0.000	0	n/a
sub-23985	Go	n/a	0.406	1	n/a
sub-23985	Go	n/a	0.537	1	n/a
sub-23985	Stop	0.450	0.000	0	1
sub-23985	Go	n/a	0.807	1	n/a
sub-23985	Go	n/a	0.996	1	n/a
sub-23985	Go	n/a	0.739	1	n/a
sub-23985	Go	n/a	0.665	1	n/a
sub-23985	Go	n/a	0.680	1	n/a
sub-23985	Stop	0.400	0.000	0	0
sub-23985	Stop	0.450	0.540	1	0
sub-23985	Stop	0.500	0.000	0	1
sub-23985	Go	n/a	0.841	1	n/a
sub-23985	Stop	0.450	0.000	0	0
sub-23985	Go	n/a	0.608	1	n/a
sub-23985	Go	n/a	0.560	1	n/a
sub-23985	Go	n/a	0.000	0	n/a
sub-23985	Go	n/a	0.732	1	n/a
sub-23985	Stop	0.500	0.000	0	1
sub-23985	Go	n/a	0.569	1	n/a
sub-23985	Stop	0.450	0.000	0	0
sub-23985	Go	n/a	0.000	0	n/a
sub-23985	Go	n/a	0.455	1	n/a
sub-23985	Go	n/a	0.608	1	n/a
sub-23985	Go	n/a	0.811	1	n/a
sub-23985	Go	n/a	0.761	1	n/a
sub-23985	Go	n/a	0.703	1	n/a
sub-23985	Go	n/a	0.444	1	n/a
sub-23985	Go	n/a	0.655	1	n/a
sub-23985	Go	n/a	0.000	0	n/a
sub-23985	Go	n/a	0.649	1	n/a
sub-23985	Go	n/a	0.672	1	n/a
sub-23985	Stop	0.500	0.000	0	0
sub-23985	Go	n/a	0.000	0	n/a
sub-23985	Go	n/a	0.649	1	n/a
sub-23985	Go	n/a	0.408	1	n/a
sub-23985	Go	n/a	0.469	1	n/a
sub-23985	Go	n/a	0.304	1	n/a
sub-23985	Go	n/a	0.409	1	n/a
sub-23985	Go	n/a	0.929	1	n/a
sub-23985	Go	n/a	0.669	1	n/a
sub-23985	Stop	0.550	0.000	0	1
sub-23985	Go	n/a	0.596	1	n/a
sub-23985	Stop	0.500	0.000	0	1
sub-23985	Go	n/a	0.707	1	n/a
sub-23985	Go	n/a	0.000	0	n/a
sub-23985	Go	n/a	0.000	0	n/a
sub-23985	Go	n/a	0.699	1	n/a
sub-23985	Go	n/a	0.453	1	n/a
sub-23985	Stop	0.450	0.397	1	0
sub-23985	Go	n/a	0.726	1	n/a
sub-23985	Go	n/a	0.547	1	n/a
sub-23985	Stop	0.500	0.000	0	1
sub-23985	Go	n/a	0.637	1	n/a
sub-23985	Go	n/a	0.831	1	n/a
sub-23985	Go	n/a	0.940	1	n/a
