participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-24155	Stop	0.750	0.000	0	1
sub-24155	Go	n/a	0.706	1	n/a
sub-24155	Go	n/a	0.513	1	n/a
sub-24155	Go	n/a	0.511	1	n/a
sub-24155	Go	n/a	0.776	1	n/a
sub-24155	Stop	0.700	0.000	0	0
sub-24155	Go	n/a	0.777	1	n/a
sub-24155	Go	n/a	0.786	1	n/a
sub-24155	Go	n/a	0.000	0	n/a
sub-24155	Stop	0.750	0.000	0	0
sub-24155	Stop	0.800	0.000	0	0
sub-24155	Stop	0.850	0.000	0	1
sub-24155	Stop	0.800	0.000	0	1
sub-24155	Go	n/a	0.791	1	n/a
sub-24155	Go	n/a	0.740	1	n/a
sub-24155	Go	n/a	0.736	1	n/a
sub-24155	Stop	0.750	0.000	0	0
sub-24155	Go	n/a	0.790	1	n/a
sub-24155	Go	n/a	0.766	1	n/a
sub-24155	Go	n/a	0.800	1	n/a
sub-24155	Stop	0.800	0.000	0	1
sub-24155	Stop	0.750	0.000	0	1
sub-24155	Go	n/a	0.648	1	n/a
sub-24155	Go	n/a	0.633	1	n/a
sub-24155	Stop	0.700	0.000	0	1
sub-24155	Go	n/a	0.809	1	n/a
sub-24155	Go	n/a	0.641	1	n/a
sub-24155	Stop	0.650	0.000	0	1
sub-24155	Go	n/a	0.672	1	n/a
sub-24155	Go	n/a	0.551	1	n/a
sub-24155	Go	n/a	0.790	1	n/a
sub-24155	Go	n/a	0.673	1	n/a
sub-24155	Go	n/a	0.690	1	n/a
sub-24155	Go	n/a	0.687	1	n/a
sub-24155	Stop	0.600	0.000	0	0
sub-24155	Go	n/a	0.767	1	n/a
sub-24155	Stop	0.650	0.000	0	1
sub-24155	Stop	0.600	0.000	0	1
sub-24155	Go	n/a	0.000	0	n/a
sub-24155	Go	n/a	0.616	1	n/a
sub-24155	Go	n/a	0.653	1	n/a
sub-24155	Go	n/a	0.577	1	n/a
sub-24155	Go	n/a	0.709	1	n/a
sub-24155	Go	n/a	0.568	0	n/a
sub-24155	Go	n/a	0.680	1	n/a
sub-24155	Go	n/a	0.683	1	n/a
sub-24155	Go	n/a	0.687	1	n/a
sub-24155	Go	n/a	0.586	1	n/a
sub-24155	Go	n/a	0.811	1	n/a
sub-24155	Go	n/a	0.851	1	n/a
sub-24155	Go	n/a	0.573	1	n/a
sub-24155	Go	n/a	0.690	1	n/a
sub-24155	Stop	0.550	0.000	0	0
sub-24155	Stop	0.600	0.000	0	1
sub-24155	Stop	0.550	0.000	0	1
sub-24155	Go	n/a	0.739	1	n/a
sub-24155	Go	n/a	0.833	1	n/a
sub-24155	Stop	0.500	0.000	0	1
sub-24155	Stop	0.450	0.000	0	0
sub-24155	Go	n/a	0.792	1	n/a
sub-24155	Stop	0.500	0.000	0	0
sub-24155	Go	n/a	0.000	0	n/a
sub-24155	Stop	0.550	0.000	0	1
sub-24155	Go	n/a	0.825	1	n/a
sub-24155	Go	n/a	0.729	1	n/a
sub-24155	Go	n/a	0.677	1	n/a
sub-24155	Go	n/a	0.629	1	n/a
sub-24155	Go	n/a	0.687	1	n/a
sub-24155	Go	n/a	0.671	1	n/a
sub-24155	Go	n/a	0.788	1	n/a
sub-24155	Go	n/a	0.789	1	n/a
sub-24155	Go	n/a	0.763	1	n/a
sub-24155	Go	n/a	0.671	1	n/a
sub-24155	Go	n/a	0.743	1	n/a
sub-24155	Go	n/a	0.766	1	n/a
sub-24155	Go	n/a	0.770	1	n/a
sub-24155	Go	n/a	0.656	1	n/a
sub-24155	Go	n/a	0.640	1	n/a
sub-24155	Stop	0.500	0.000	0	0
sub-24155	Go	n/a	0.846	1	n/a
sub-24155	Stop	0.550	0.000	0	1
sub-24155	Go	n/a	0.854	1	n/a
sub-24155	Go	n/a	0.954	1	n/a
sub-24155	Go	n/a	0.941	1	n/a
sub-24155	Go	n/a	0.650	1	n/a
sub-24155	Go	n/a	0.661	1	n/a
sub-24155	Go	n/a	0.857	1	n/a
sub-24155	Go	n/a	0.804	1	n/a
sub-24155	Go	n/a	0.946	1	n/a
sub-24155	Stop	0.500	0.000	0	0
sub-24155	Stop	0.550	0.000	0	1
sub-24155	Go	n/a	0.000	0	n/a
sub-24155	Stop	0.500	0.000	0	1
sub-24155	Go	n/a	0.750	1	n/a
sub-24155	Stop	0.450	0.000	0	1
sub-24155	Go	n/a	0.000	0	n/a
sub-24155	Go	n/a	0.859	1	n/a
sub-24155	Go	n/a	0.975	1	n/a
sub-24155	Go	n/a	0.992	1	n/a
sub-24155	Go	n/a	0.000	0	n/a
sub-24155	Go	n/a	0.823	1	n/a
sub-24155	Go	n/a	0.000	0	n/a
sub-24155	Stop	0.400	0.000	0	1
sub-24155	Go	n/a	0.765	1	n/a
sub-24155	Go	n/a	0.547	1	n/a
sub-24155	Stop	0.750	0.000	0	0
sub-24155	Go	n/a	0.631	1	n/a
sub-24155	Stop	0.800	0.000	0	1
sub-24155	Stop	0.750	0.000	0	1
sub-24155	Go	n/a	0.616	1	n/a
sub-24155	Go	n/a	0.733	1	n/a
sub-24155	Go	n/a	0.885	1	n/a
sub-24155	Stop	0.700	0.000	0	0
sub-24155	Stop	0.750	0.000	0	1
sub-24155	Go	n/a	0.694	1	n/a
sub-24155	Go	n/a	0.716	1	n/a
sub-24155	Go	n/a	0.812	1	n/a
sub-24155	Go	n/a	0.766	1	n/a
sub-24155	Go	n/a	0.861	1	n/a
sub-24155	Stop	0.700	0.000	0	1
sub-24155	Stop	0.650	0.000	0	1
sub-24155	Go	n/a	0.000	0	n/a
sub-24155	Go	n/a	0.723	1	n/a
sub-24155	Go	n/a	0.831	1	n/a
sub-24155	Go	n/a	0.568	1	n/a
sub-24155	Go	n/a	0.501	1	n/a
sub-24155	Go	n/a	0.702	1	n/a
sub-24155	Stop	0.600	0.000	0	1
sub-24155	Stop	0.550	0.000	0	0
sub-24155	Go	n/a	0.720	1	n/a
sub-24155	Go	n/a	0.847	1	n/a
sub-24155	Stop	0.600	0.000	0	1
sub-24155	Stop	0.550	0.000	0	1
sub-24155	Go	n/a	0.871	1	n/a
sub-24155	Go	n/a	0.858	1	n/a
sub-24155	Go	n/a	0.897	1	n/a
sub-24155	Go	n/a	0.994	1	n/a
sub-24155	Go	n/a	0.905	1	n/a
sub-24155	Go	n/a	0.740	1	n/a
sub-24155	Stop	0.500	0.000	0	0
sub-24155	Go	n/a	0.852	1	n/a
sub-24155	Go	n/a	0.000	0	n/a
sub-24155	Go	n/a	0.762	1	n/a
sub-24155	Go	n/a	0.782	1	n/a
sub-24155	Go	n/a	0.732	1	n/a
sub-24155	Go	n/a	0.961	1	n/a
sub-24155	Go	n/a	0.744	1	n/a
sub-24155	Go	n/a	0.841	1	n/a
sub-24155	Go	n/a	0.937	1	n/a
sub-24155	Go	n/a	0.603	1	n/a
sub-24155	Go	n/a	0.766	1	n/a
sub-24155	Stop	0.550	0.000	0	0
sub-24155	Go	n/a	0.789	1	n/a
sub-24155	Go	n/a	0.842	1	n/a
sub-24155	Go	n/a	0.907	1	n/a
sub-24155	Stop	0.600	0.000	0	1
sub-24155	Go	n/a	0.932	1	n/a
sub-24155	Go	n/a	0.000	0	n/a
sub-24155	Stop	0.550	0.000	0	1
sub-24155	Go	n/a	0.936	1	n/a
sub-24155	Go	n/a	0.930	1	n/a
sub-24155	Go	n/a	0.889	1	n/a
sub-24155	Stop	0.500	0.000	0	1
sub-24155	Go	n/a	0.000	0	n/a
sub-24155	Go	n/a	0.704	1	n/a
sub-24155	Go	n/a	0.878	1	n/a
sub-24155	Go	n/a	0.903	1	n/a
sub-24155	Stop	0.450	0.000	0	0
sub-24155	Go	n/a	0.751	1	n/a
sub-24155	Go	n/a	0.806	1	n/a
sub-24155	Go	n/a	0.816	1	n/a
sub-24155	Go	n/a	0.659	1	n/a
sub-24155	Go	n/a	0.758	1	n/a
