participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-23802	Go	n/a	0.492	1	n/a
sub-23802	Go	n/a	0.513	1	n/a
sub-23802	Go	n/a	0.363	1	n/a
sub-23802	Go	n/a	0.299	1	n/a
sub-23802	Stop	0.750	n/a	0	0
sub-23802	Stop	0.800	n/a	0	0
sub-23802	Go	n/a	0.440	1	n/a
sub-23802	Stop	0.850	n/a	0	1
sub-23802	Go	n/a	0.438	1	n/a
sub-23802	Go	n/a	0.680	1	n/a
sub-23802	Stop	0.800	n/a	0	1
sub-23802	Go	n/a	0.436	1	n/a
sub-23802	Go	n/a	0.569	1	n/a
sub-23802	Stop	0.750	n/a	0	0
sub-23802	Go	n/a	0.528	1	n/a
sub-23802	Stop	0.800	n/a	0	0
sub-23802	Go	n/a	0.396	1	n/a
sub-23802	Go	n/a	0.373	1	n/a
sub-23802	Stop	0.750	n/a	0	0
sub-23802	Go	n/a	0.449	1	n/a
sub-23802	Stop	0.800	n/a	0	1
sub-23802	Go	n/a	0.308	1	n/a
sub-23802	Go	n/a	0.452	1	n/a
sub-23802	Go	n/a	0.424	1	n/a
sub-23802	Stop	0.750	n/a	0	1
sub-23802	Go	n/a	0.457	1	n/a
sub-23802	Stop	0.700	n/a	0	0
sub-23802	Go	n/a	0.389	1	n/a
sub-23802	Go	n/a	0.248	0	n/a
sub-23802	Go	n/a	0.633	1	n/a
sub-23802	Go	n/a	0.499	1	n/a
sub-23802	Stop	0.750	n/a	0	0
sub-23802	Go	n/a	0.402	0	n/a
sub-23802	Go	n/a	0.361	1	n/a
sub-23802	Go	n/a	0.289	1	n/a
sub-23802	Go	n/a	0.442	1	n/a
sub-23802	Stop	0.800	n/a	0	0
sub-23802	Go	n/a	0.522	1	n/a
sub-23802	Go	n/a	0.376	1	n/a
sub-23802	Go	n/a	0.458	1	n/a
sub-23802	Go	n/a	0.307	1	n/a
sub-23802	Go	n/a	0.737	1	n/a
sub-23802	Go	n/a	0.636	1	n/a
sub-23802	Go	n/a	0.483	1	n/a
sub-23802	Stop	0.850	n/a	0	1
sub-23802	Go	n/a	0.484	1	n/a
sub-23802	Go	n/a	0.552	1	n/a
sub-23802	Go	n/a	0.430	1	n/a
sub-23802	Go	n/a	0.435	1	n/a
sub-23802	Go	n/a	0.419	1	n/a
sub-23802	Stop	0.800	n/a	0	1
sub-23802	Go	n/a	0.330	1	n/a
sub-23802	Go	n/a	0.376	1	n/a
sub-23802	Stop	0.750	n/a	0	0
sub-23802	Stop	0.800	n/a	0	0
sub-23802	Go	n/a	0.427	1	n/a
sub-23802	Stop	0.850	n/a	0	0
sub-23802	Go	n/a	0.521	1	n/a
sub-23802	Go	n/a	0.461	1	n/a
sub-23802	Go	n/a	0.338	1	n/a
sub-23802	Go	n/a	0.628	1	n/a
sub-23802	Go	n/a	0.555	1	n/a
sub-23802	Go	n/a	0.776	1	n/a
sub-23802	Go	n/a	0.557	1	n/a
sub-23802	Stop	0.900	n/a	0	1
sub-23802	Stop	0.850	n/a	0	1
sub-23802	Go	n/a	0.422	1	n/a
sub-23802	Go	n/a	0.440	1	n/a
sub-23802	Go	n/a	0.472	1	n/a
sub-23802	Go	n/a	0.532	1	n/a
sub-23802	Stop	0.800	n/a	0	1
sub-23802	Stop	0.750	n/a	0	0
sub-23802	Stop	0.800	n/a	0	0
sub-23802	Go	n/a	0.441	1	n/a
sub-23802	Go	n/a	0.440	1	n/a
sub-23802	Go	n/a	0.418	1	n/a
sub-23802	Go	n/a	0.530	1	n/a
sub-23802	Go	n/a	0.457	1	n/a
sub-23802	Go	n/a	0.601	1	n/a
sub-23802	Go	n/a	0.359	0	n/a
sub-23802	Go	n/a	0.466	1	n/a
sub-23802	Stop	0.850	n/a	0	1
sub-23802	Go	n/a	0.432	1	n/a
sub-23802	Go	n/a	0.604	1	n/a
sub-23802	Go	n/a	0.789	1	n/a
sub-23802	Go	n/a	0.712	1	n/a
sub-23802	Go	n/a	0.526	1	n/a
sub-23802	Go	n/a	0.595	1	n/a
sub-23802	Stop	0.800	n/a	0	0
