participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-23822	Stop	0.750	n/a	0	1
sub-23822	Stop	0.700	n/a	0	1
sub-23822	Go	n/a	0.672	1	n/a
sub-23822	Stop	0.650	n/a	0	1
sub-23822	Go	n/a	0.673	1	n/a
sub-23822	Stop	0.600	n/a	0	1
sub-23822	Go	n/a	n/a	0	n/a
sub-23822	Go	n/a	0.594	1	n/a
sub-23822	Go	n/a	0.725	1	n/a
sub-23822	Go	n/a	0.718	1	n/a
sub-23822	Go	n/a	0.768	1	n/a
sub-23822	Stop	0.550	n/a	0	0
sub-23822	Stop	0.600	n/a	0	1
sub-23822	Go	n/a	0.828	1	n/a
sub-23822	Go	n/a	0.789	1	n/a
sub-23822	Go	n/a	0.810	1	n/a
sub-23822	Stop	0.750	n/a	0	1
sub-23822	Go	n/a	0.753	1	n/a
sub-23822	Stop	0.700	n/a	0	1
sub-23822	Stop	0.650	n/a	0	1
sub-23822	Go	n/a	0.529	1	n/a
sub-23822	Go	n/a	0.979	1	n/a
sub-23822	Stop	0.600	n/a	0	1
sub-23822	Go	n/a	0.847	1	n/a
sub-23822	Go	n/a	n/a	0	n/a
sub-23822	Go	n/a	n/a	0	n/a
sub-23822	Go	n/a	0.812	1	n/a
sub-23822	Go	n/a	0.854	1	n/a
sub-23822	Go	n/a	0.593	1	n/a
sub-23822	Go	n/a	0.862	1	n/a
sub-23822	Go	n/a	0.852	1	n/a
sub-23822	Go	n/a	0.802	1	n/a
sub-23822	Go	n/a	0.695	1	n/a
sub-23822	Go	n/a	0.775	1	n/a
sub-23822	Go	n/a	0.472	1	n/a
sub-23822	Go	n/a	0.473	0	n/a
sub-23822	Go	n/a	0.652	1	n/a
sub-23822	Stop	0.550	n/a	0	0
sub-23822	Stop	0.600	n/a	0	1
sub-23822	Stop	0.550	n/a	0	1
sub-23822	Go	n/a	0.910	1	n/a
sub-23822	Stop	0.500	n/a	0	1
sub-23822	Go	n/a	n/a	0	n/a
sub-23822	Stop	0.450	0.420	1	0
sub-23822	Stop	0.500	n/a	0	1
sub-23822	Go	n/a	0.953	1	n/a
sub-23822	Go	n/a	n/a	0	n/a
sub-23822	Go	n/a	0.545	1	n/a
sub-23822	Go	n/a	0.696	1	n/a
sub-23822	Stop	0.450	0.496	1	0
sub-23822	Stop	0.500	n/a	0	1
sub-23822	Go	n/a	n/a	0	n/a
sub-23822	Go	n/a	0.757	1	n/a
sub-23822	Go	n/a	0.714	1	n/a
sub-23822	Go	n/a	0.862	1	n/a
sub-23822	Go	n/a	0.996	1	n/a
sub-23822	Go	n/a	0.648	1	n/a
sub-23822	Stop	0.450	n/a	0	1
sub-23822	Go	n/a	0.873	1	n/a
sub-23822	Go	n/a	0.503	1	n/a
sub-23822	Go	n/a	0.856	1	n/a
sub-23822	Go	n/a	0.803	0	n/a
sub-23822	Stop	0.400	n/a	0	0
sub-23822	Go	n/a	0.566	1	n/a
sub-23822	Go	n/a	n/a	0	n/a
sub-23822	Stop	0.450	0.548	1	0
sub-23822	Go	n/a	0.631	1	n/a
sub-23822	Go	n/a	0.818	1	n/a
sub-23822	Go	n/a	0.952	1	n/a
sub-23822	Go	n/a	0.927	1	n/a
sub-23822	Go	n/a	0.751	1	n/a
sub-23822	Go	n/a	0.526	1	n/a
sub-23822	Go	n/a	0.919	1	n/a
sub-23822	Go	n/a	0.907	1	n/a
sub-23822	Go	n/a	0.617	1	n/a
sub-23822	Stop	0.500	n/a	0	0
sub-23822	Go	n/a	0.981	1	n/a
sub-23822	Go	n/a	0.810	1	n/a
sub-23822	Go	n/a	0.818	1	n/a
sub-23822	Stop	0.550	0.333	1	0
sub-23822	Go	n/a	0.826	1	n/a
sub-23822	Stop	0.600	n/a	0	1
sub-23822	Go	n/a	0.723	1	n/a
sub-23822	Go	n/a	0.990	1	n/a
sub-23822	Go	n/a	0.827	1	n/a
sub-23822	Go	n/a	n/a	0	n/a
sub-23822	Go	n/a	0.762	1	n/a
sub-23822	Go	n/a	0.650	1	n/a
sub-23822	Go	n/a	0.731	1	n/a
sub-23822	Go	n/a	0.817	1	n/a
sub-23822	Go	n/a	0.652	1	n/a
sub-23822	Stop	0.550	n/a	0	0
sub-23822	Stop	0.600	n/a	0	1
sub-23822	Stop	0.550	n/a	0	1
sub-23822	Go	n/a	0.671	1	n/a
sub-23822	Go	n/a	0.836	1	n/a
sub-23822	Go	n/a	0.880	1	n/a
sub-23822	Go	n/a	0.601	1	n/a
sub-23822	Go	n/a	0.645	1	n/a
sub-23822	Go	n/a	0.587	1	n/a
sub-23822	Stop	0.500	n/a	0	1
sub-23822	Go	n/a	0.909	1	n/a
sub-23822	Go	n/a	0.761	1	n/a
sub-23822	Go	n/a	0.840	1	n/a
sub-23822	Stop	0.750	n/a	0	1
sub-23822	Go	n/a	0.867	1	n/a
sub-23822	Go	n/a	0.466	1	n/a
sub-23822	Stop	0.700	n/a	0	1
sub-23822	Go	n/a	0.754	1	n/a
sub-23822	Go	n/a	0.557	1	n/a
sub-23822	Go	n/a	0.581	1	n/a
sub-23822	Go	n/a	0.641	1	n/a
sub-23822	Go	n/a	0.512	1	n/a
sub-23822	Go	n/a	0.892	1	n/a
sub-23822	Stop	0.650	n/a	0	1
sub-23822	Go	n/a	n/a	0	n/a
sub-23822	Go	n/a	0.613	1	n/a
sub-23822	Stop	0.600	n/a	0	1
sub-23822	Stop	0.550	n/a	0	0
sub-23822	Go	n/a	0.706	1	n/a
sub-23822	Go	n/a	0.540	1	n/a
sub-23822	Stop	0.600	n/a	0	1
sub-23822	Go	n/a	0.841	0	n/a
sub-23822	Go	n/a	0.656	1	n/a
sub-23822	Go	n/a	0.885	1	n/a
sub-23822	Go	n/a	0.622	1	n/a
sub-23822	Go	n/a	0.688	1	n/a
sub-23822	Stop	0.550	n/a	0	1
sub-23822	Go	n/a	0.696	1	n/a
sub-23822	Go	n/a	0.767	1	n/a
sub-23822	Go	n/a	0.704	1	n/a
sub-23822	Go	n/a	0.772	1	n/a
sub-23822	Stop	0.500	n/a	0	0
sub-23822	Go	n/a	n/a	0	n/a
sub-23822	Go	n/a	0.964	1	n/a
sub-23822	Go	n/a	n/a	0	n/a
sub-23822	Go	n/a	0.838	1	n/a
sub-23822	Stop	0.550	n/a	0	1
sub-23822	Stop	0.500	n/a	0	1
sub-23822	Go	n/a	0.790	1	n/a
sub-23822	Go	n/a	0.891	1	n/a
sub-23822	Go	n/a	0.881	1	n/a
sub-23822	Stop	0.450	n/a	0	1
sub-23822	Go	n/a	n/a	0	n/a
sub-23822	Go	n/a	n/a	0	n/a
sub-23822	Go	n/a	0.492	1	n/a
sub-23822	Stop	0.400	n/a	0	0
sub-23822	Go	n/a	0.890	1	n/a
sub-23822	Stop	0.450	n/a	0	1
sub-23822	Go	n/a	0.930	0	n/a
sub-23822	Go	n/a	0.829	1	n/a
sub-23822	Go	n/a	n/a	0	n/a
sub-23822	Go	n/a	0.603	1	n/a
