participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-23545	Go	n/a	0.660	1	n/a
sub-23545	Stop	0.750	0.000	0	0
sub-23545	Stop	0.800	0.000	0	1
sub-23545	Go	n/a	0.367	1	n/a
sub-23545	Go	n/a	0.410	1	n/a
sub-23545	Go	n/a	0.378	1	n/a
sub-23545	Stop	0.750	0.000	0	0
sub-23545	Go	n/a	0.442	1	n/a
sub-23545	Go	n/a	0.452	1	n/a
sub-23545	Go	n/a	0.529	1	n/a
sub-23545	Stop	0.800	0.000	0	0
sub-23545	Stop	0.850	0.000	0	0
sub-23545	Stop	0.900	0.000	0	0
sub-23545	Go	n/a	0.587	1	n/a
sub-23545	Go	n/a	0.779	1	n/a
sub-23545	Go	n/a	0.509	1	n/a
sub-23545	Go	n/a	0.684	1	n/a
sub-23545	Go	n/a	0.348	1	n/a
sub-23545	Go	n/a	0.354	1	n/a
sub-23545	Go	n/a	0.400	1	n/a
sub-23545	Go	n/a	0.417	1	n/a
sub-23545	Go	n/a	0.341	1	n/a
sub-23545	Go	n/a	0.305	1	n/a
sub-23545	Go	n/a	0.363	1	n/a
sub-23545	Stop	0.750	0.000	0	0
sub-23545	Stop	0.800	0.000	0	1
sub-23545	Go	n/a	0.419	1	n/a
sub-23545	Stop	0.750	0.000	0	0
sub-23545	Go	n/a	0.818	1	n/a
sub-23545	Stop	0.800	0.000	0	0
sub-23545	Go	n/a	0.405	1	n/a
sub-23545	Go	n/a	0.628	1	n/a
sub-23545	Go	n/a	0.402	1	n/a
sub-23545	Go	n/a	0.420	1	n/a
sub-23545	Go	n/a	0.385	1	n/a
sub-23545	Go	n/a	0.379	1	n/a
sub-23545	Stop	0.850	0.000	0	0
sub-23545	Go	n/a	0.523	1	n/a
sub-23545	Stop	0.900	0.000	0	1
sub-23545	Stop	0.850	0.000	0	0
sub-23545	Go	n/a	0.412	1	n/a
sub-23545	Go	n/a	0.565	1	n/a
sub-23545	Go	n/a	0.524	0	n/a
sub-23545	Go	n/a	0.417	1	n/a
sub-23545	Go	n/a	0.397	1	n/a
sub-23545	Stop	0.900	0.000	0	1
sub-23545	Go	n/a	0.510	0	n/a
sub-23545	Go	n/a	0.494	1	n/a
sub-23545	Go	n/a	0.640	1	n/a
sub-23545	Go	n/a	0.432	1	n/a
sub-23545	Go	n/a	0.415	1	n/a
sub-23545	Go	n/a	0.530	1	n/a
sub-23545	Go	n/a	0.448	1	n/a
sub-23545	Stop	0.850	0.000	0	0
sub-23545	Go	n/a	0.609	1	n/a
sub-23545	Go	n/a	0.399	1	n/a
sub-23545	Go	n/a	0.414	1	n/a
sub-23545	Go	n/a	0.424	1	n/a
sub-23545	Go	n/a	0.399	1	n/a
sub-23545	Go	n/a	0.471	1	n/a
sub-23545	Stop	0.900	0.000	0	0
sub-23545	Stop	0.950	0.000	0	1
sub-23545	Go	n/a	0.486	1	n/a
sub-23545	Go	n/a	0.389	1	n/a
sub-23545	Stop	0.900	0.000	0	0
sub-23545	Go	n/a	0.554	1	n/a
sub-23545	Go	n/a	0.450	1	n/a
sub-23545	Go	n/a	0.584	1	n/a
sub-23545	Go	n/a	0.409	1	n/a
sub-23545	Stop	0.950	0.000	0	1
sub-23545	Stop	0.900	0.000	0	0
sub-23545	Go	n/a	0.617	1	n/a
sub-23545	Go	n/a	0.384	1	n/a
sub-23545	Go	n/a	0.367	1	n/a
sub-23545	Go	n/a	0.416	1	n/a
sub-23545	Stop	0.950	0.000	0	1
sub-23545	Go	n/a	0.580	1	n/a
sub-23545	Stop	0.900	0.000	0	1
sub-23545	Stop	0.850	0.000	0	1
sub-23545	Stop	0.800	0.000	0	0
sub-23545	Go	n/a	0.444	1	n/a
sub-23545	Go	n/a	0.702	1	n/a
sub-23545	Go	n/a	0.661	1	n/a
sub-23545	Go	n/a	0.450	1	n/a
sub-23545	Go	n/a	0.417	1	n/a
sub-23545	Stop	0.850	0.000	0	0
sub-23545	Go	n/a	0.566	1	n/a
sub-23545	Go	n/a	0.606	1	n/a
sub-23545	Go	n/a	0.458	1	n/a
sub-23545	Go	n/a	0.658	1	n/a
sub-23545	Go	n/a	0.686	1	n/a
sub-23545	Go	n/a	0.349	1	n/a
sub-23545	Go	n/a	0.327	1	n/a
sub-23545	Go	n/a	0.449	1	n/a
sub-23545	Go	n/a	0.539	1	n/a
sub-23545	Go	n/a	0.586	1	n/a
sub-23545	Go	n/a	0.608	1	n/a
sub-23545	Go	n/a	0.475	1	n/a
sub-23545	Stop	0.900	0.000	0	1
sub-23545	Go	n/a	0.506	1	n/a
sub-23545	Go	n/a	0.531	1	n/a
sub-23545	Go	n/a	0.502	1	n/a
sub-23545	Stop	0.850	0.000	0	1
sub-23545	Stop	0.800	0.000	0	1
sub-23545	Stop	0.750	0.000	0	0
sub-23545	Go	n/a	0.457	1	n/a
sub-23545	Go	n/a	0.374	1	n/a
sub-23545	Go	n/a	0.414	1	n/a
sub-23545	Go	n/a	0.382	1	n/a
sub-23545	Go	n/a	0.471	1	n/a
sub-23545	Stop	0.800	0.000	0	0
sub-23545	Stop	0.850	0.000	0	1
sub-23545	Go	n/a	0.566	1	n/a
sub-23545	Go	n/a	0.366	1	n/a
sub-23545	Stop	0.800	0.000	0	1
sub-23545	Go	n/a	0.647	1	n/a
sub-23545	Go	n/a	0.539	1	n/a
sub-23545	Go	n/a	0.000	0	n/a
sub-23545	Go	n/a	0.457	1	n/a
sub-23545	Stop	0.750	0.000	0	0
sub-23545	Stop	0.800	0.000	0	0
sub-23545	Go	n/a	0.471	1	n/a
sub-23545	Go	n/a	0.430	1	n/a
sub-23545	Stop	0.850	0.000	0	1
sub-23545	Go	n/a	0.910	1	n/a
sub-23545	Go	n/a	0.472	1	n/a
sub-23545	Go	n/a	0.384	1	n/a
sub-23545	Go	n/a	0.537	1	n/a
sub-23545	Go	n/a	0.367	1	n/a
sub-23545	Go	n/a	0.309	1	n/a
sub-23545	Go	n/a	0.617	1	n/a
sub-23545	Go	n/a	0.542	1	n/a
sub-23545	Go	n/a	0.397	1	n/a
sub-23545	Go	n/a	0.387	1	n/a
sub-23545	Go	n/a	0.454	1	n/a
sub-23545	Go	n/a	0.557	1	n/a
sub-23545	Go	n/a	0.488	1	n/a
