participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-24374	Stop	0.750	0.000	0	0
sub-24374	Go	n/a	0.501	1	n/a
sub-24374	Stop	0.800	0.000	0	1
sub-24374	Stop	0.750	0.000	0	1
sub-24374	Stop	0.700	0.000	0	1
sub-24374	Go	n/a	0.539	1	n/a
sub-24374	Go	n/a	0.813	1	n/a
sub-24374	Go	n/a	0.994	1	n/a
sub-24374	Stop	0.650	0.000	0	1
sub-24374	Go	n/a	0.626	1	n/a
sub-24374	Go	n/a	0.676	1	n/a
sub-24374	Go	n/a	0.651	1	n/a
sub-24374	Go	n/a	0.564	1	n/a
sub-24374	Go	n/a	0.880	1	n/a
sub-24374	Go	n/a	0.605	1	n/a
sub-24374	Stop	0.600	0.000	0	0
sub-24374	Go	n/a	0.598	1	n/a
sub-24374	Go	n/a	0.503	1	n/a
sub-24374	Go	n/a	0.386	1	n/a
sub-24374	Stop	0.750	0.000	0	0
sub-24374	Go	n/a	0.283	1	n/a
sub-24374	Go	n/a	0.517	1	n/a
sub-24374	Stop	0.800	0.000	0	0
sub-24374	Stop	0.850	0.000	0	0
sub-24374	Go	n/a	0.505	1	n/a
sub-24374	Go	n/a	0.570	1	n/a
sub-24374	Go	n/a	0.701	1	n/a
sub-24374	Go	n/a	0.371	1	n/a
sub-24374	Go	n/a	0.586	1	n/a
sub-24374	Go	n/a	0.443	1	n/a
sub-24374	Stop	0.900	0.000	0	1
sub-24374	Go	n/a	0.480	1	n/a
sub-24374	Go	n/a	0.452	1	n/a
sub-24374	Go	n/a	0.523	1	n/a
sub-24374	Go	n/a	0.396	1	n/a
sub-24374	Stop	0.850	0.000	0	1
sub-24374	Stop	0.800	0.000	0	1
sub-24374	Go	n/a	0.416	1	n/a
sub-24374	Stop	0.750	0.000	0	1
sub-24374	Stop	0.700	0.000	0	1
sub-24374	Go	n/a	0.616	1	n/a
sub-24374	Go	n/a	0.357	1	n/a
sub-24374	Go	n/a	0.564	1	n/a
sub-24374	Go	n/a	0.494	1	n/a
sub-24374	Go	n/a	0.378	1	n/a
sub-24374	Go	n/a	0.468	1	n/a
sub-24374	Go	n/a	0.496	1	n/a
sub-24374	Go	n/a	0.478	1	n/a
sub-24374	Go	n/a	0.566	1	n/a
sub-24374	Stop	0.650	0.321	1	0
sub-24374	Stop	0.700	0.000	0	0
sub-24374	Go	n/a	0.521	1	n/a
sub-24374	Stop	0.750	0.000	0	1
sub-24374	Stop	0.700	0.000	0	1
sub-24374	Go	n/a	0.583	1	n/a
sub-24374	Go	n/a	0.334	1	n/a
sub-24374	Go	n/a	0.401	0	n/a
sub-24374	Stop	0.650	0.000	0	0
sub-24374	Go	n/a	0.713	1	n/a
sub-24374	Go	n/a	0.707	1	n/a
sub-24374	Stop	0.700	0.000	0	0
sub-24374	Go	n/a	0.756	1	n/a
sub-24374	Stop	0.750	0.000	0	0
sub-24374	Go	n/a	0.648	1	n/a
sub-24374	Go	n/a	0.614	1	n/a
sub-24374	Go	n/a	0.582	1	n/a
sub-24374	Go	n/a	0.591	1	n/a
sub-24374	Go	n/a	0.842	1	n/a
sub-24374	Go	n/a	0.728	1	n/a
sub-24374	Go	n/a	0.774	1	n/a
sub-24374	Go	n/a	0.807	1	n/a
sub-24374	Go	n/a	0.831	1	n/a
sub-24374	Go	n/a	0.876	1	n/a
sub-24374	Stop	0.800	0.000	0	1
sub-24374	Stop	0.750	0.000	0	1
sub-24374	Stop	0.700	0.000	0	1
sub-24374	Go	n/a	0.476	1	n/a
sub-24374	Go	n/a	0.516	1	n/a
sub-24374	Go	n/a	0.549	1	n/a
sub-24374	Stop	0.650	0.000	0	0
sub-24374	Go	n/a	0.613	1	n/a
sub-24374	Go	n/a	0.531	1	n/a
sub-24374	Go	n/a	0.650	1	n/a
sub-24374	Go	n/a	0.327	1	n/a
sub-24374	Go	n/a	0.530	1	n/a
sub-24374	Stop	0.700	0.000	0	1
sub-24374	Go	n/a	0.521	1	n/a
sub-24374	Go	n/a	0.559	1	n/a
sub-24374	Go	n/a	0.603	1	n/a
sub-24374	Go	n/a	0.484	1	n/a
sub-24374	Go	n/a	0.494	1	n/a
sub-24374	Stop	0.650	0.000	0	0
sub-24374	Go	n/a	0.661	1	n/a
sub-24374	Stop	0.700	0.000	0	1
sub-24374	Go	n/a	0.562	1	n/a
sub-24374	Go	n/a	0.711	1	n/a
sub-24374	Go	n/a	0.707	1	n/a
sub-24374	Go	n/a	0.811	1	n/a
sub-24374	Go	n/a	0.711	1	n/a
sub-24374	Go	n/a	0.426	1	n/a
sub-24374	Go	n/a	0.618	1	n/a
sub-24374	Go	n/a	0.416	1	n/a
sub-24374	Go	n/a	0.566	1	n/a
sub-24374	Go	n/a	0.472	1	n/a
sub-24374	Stop	0.750	0.000	0	1
sub-24374	Go	n/a	0.511	1	n/a
sub-24374	Go	n/a	0.618	1	n/a
sub-24374	Stop	0.700	0.000	0	1
sub-24374	Go	n/a	0.454	1	n/a
sub-24374	Go	n/a	0.519	1	n/a
