participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-24010	Stop	0.750	0.000	0	1
sub-24010	Go	n/a	0.520	1	n/a
sub-24010	Stop	0.700	0.000	0	0
sub-24010	Stop	0.750	0.000	0	0
sub-24010	Go	n/a	0.414	1	n/a
sub-24010	Go	n/a	0.315	1	n/a
sub-24010	Go	n/a	0.476	1	n/a
sub-24010	Go	n/a	0.658	1	n/a
sub-24010	Go	n/a	0.478	0	n/a
sub-24010	Go	n/a	0.308	1	n/a
sub-24010	Go	n/a	0.430	1	n/a
sub-24010	Stop	0.800	0.000	0	0
sub-24010	Go	n/a	0.000	0	n/a
sub-24010	Stop	0.850	0.000	0	1
sub-24010	Go	n/a	0.648	1	n/a
sub-24010	Stop	0.800	0.000	0	1
sub-24010	Go	n/a	0.965	1	n/a
sub-24010	Stop	0.750	0.000	0	0
sub-24010	Go	n/a	0.970	1	n/a
sub-24010	Go	n/a	0.521	1	n/a
sub-24010	Go	n/a	0.651	1	n/a
sub-24010	Go	n/a	0.562	1	n/a
sub-24010	Go	n/a	0.763	1	n/a
sub-24010	Stop	0.800	0.000	0	1
sub-24010	Go	n/a	0.447	1	n/a
sub-24010	Stop	0.750	0.000	0	1
sub-24010	Go	n/a	0.321	1	n/a
sub-24010	Go	n/a	0.516	1	n/a
sub-24010	Go	n/a	0.566	1	n/a
sub-24010	Go	n/a	0.999	1	n/a
sub-24010	Go	n/a	0.678	1	n/a
sub-24010	Stop	0.700	0.000	0	0
sub-24010	Stop	0.750	0.000	0	1
sub-24010	Go	n/a	0.593	1	n/a
sub-24010	Go	n/a	0.569	1	n/a
sub-24010	Go	n/a	0.533	1	n/a
sub-24010	Go	n/a	0.677	1	n/a
sub-24010	Go	n/a	0.537	1	n/a
sub-24010	Stop	0.700	0.000	0	1
sub-24010	Go	n/a	0.396	1	n/a
sub-24010	Go	n/a	0.000	0	n/a
sub-24010	Stop	0.650	0.000	0	1
sub-24010	Stop	0.600	0.391	1	0
sub-24010	Go	n/a	0.728	1	n/a
sub-24010	Go	n/a	0.541	1	n/a
sub-24010	Go	n/a	0.565	1	n/a
sub-24010	Go	n/a	0.611	1	n/a
sub-24010	Go	n/a	0.395	1	n/a
sub-24010	Stop	0.650	0.000	0	0
sub-24010	Go	n/a	0.372	1	n/a
sub-24010	Go	n/a	0.469	1	n/a
sub-24010	Go	n/a	0.486	0	n/a
sub-24010	Go	n/a	0.466	1	n/a
sub-24010	Go	n/a	0.710	1	n/a
sub-24010	Go	n/a	0.660	0	n/a
sub-24010	Go	n/a	0.616	1	n/a
sub-24010	Go	n/a	0.904	1	n/a
sub-24010	Go	n/a	0.620	1	n/a
sub-24010	Go	n/a	0.852	1	n/a
sub-24010	Go	n/a	0.629	1	n/a
sub-24010	Go	n/a	0.779	1	n/a
sub-24010	Go	n/a	0.629	1	n/a
sub-24010	Go	n/a	0.599	1	n/a
sub-24010	Go	n/a	0.741	1	n/a
sub-24010	Go	n/a	0.688	1	n/a
sub-24010	Go	n/a	0.622	1	n/a
sub-24010	Go	n/a	0.492	1	n/a
sub-24010	Go	n/a	0.444	1	n/a
sub-24010	Stop	0.700	0.000	0	0
sub-24010	Stop	0.750	0.000	0	1
sub-24010	Go	n/a	0.575	1	n/a
sub-24010	Go	n/a	0.631	1	n/a
sub-24010	Stop	0.700	0.000	0	1
sub-24010	Stop	0.650	0.000	0	0
sub-24010	Stop	0.700	0.000	0	0
sub-24010	Stop	0.750	0.000	0	1
sub-24010	Go	n/a	0.581	1	n/a
sub-24010	Go	n/a	0.547	1	n/a
sub-24010	Go	n/a	0.739	1	n/a
sub-24010	Go	n/a	0.694	1	n/a
sub-24010	Go	n/a	0.469	1	n/a
sub-24010	Stop	0.700	0.000	0	0
sub-24010	Stop	0.750	0.000	0	0
sub-24010	Go	n/a	0.771	1	n/a
sub-24010	Go	n/a	0.000	0	n/a
sub-24010	Go	n/a	0.750	1	n/a
sub-24010	Go	n/a	0.597	1	n/a
sub-24010	Go	n/a	0.599	1	n/a
sub-24010	Go	n/a	0.919	1	n/a
sub-24010	Go	n/a	0.809	1	n/a
sub-24010	Stop	0.800	0.000	0	1
sub-24010	Go	n/a	0.775	1	n/a
sub-24010	Go	n/a	0.882	1	n/a
sub-24010	Go	n/a	0.772	1	n/a
sub-24010	Stop	0.750	0.000	0	1
sub-24010	Go	n/a	0.819	1	n/a
sub-24010	Go	n/a	0.749	1	n/a
sub-24010	Stop	0.700	0.000	0	1
sub-24010	Go	n/a	0.000	0	n/a
sub-24010	Go	n/a	0.438	1	n/a
sub-24010	Stop	0.650	0.000	0	1
sub-24010	Go	n/a	0.540	1	n/a
sub-24010	Go	n/a	0.649	1	n/a
sub-24010	Stop	0.600	0.000	0	0
sub-24010	Go	n/a	0.498	1	n/a
sub-24010	Stop	0.750	0.000	0	0
sub-24010	Stop	0.800	0.000	0	0
sub-24010	Go	n/a	0.627	1	n/a
sub-24010	Go	n/a	0.821	1	n/a
sub-24010	Go	n/a	0.547	1	n/a
sub-24010	Go	n/a	0.530	1	n/a
sub-24010	Go	n/a	0.632	1	n/a
sub-24010	Go	n/a	0.645	1	n/a
sub-24010	Go	n/a	0.554	1	n/a
sub-24010	Stop	0.850	0.000	0	1
sub-24010	Stop	0.800	0.000	0	1
sub-24010	Go	n/a	0.736	1	n/a
sub-24010	Stop	0.750	0.000	0	1
sub-24010	Go	n/a	0.656	1	n/a
sub-24010	Go	n/a	0.630	1	n/a
sub-24010	Go	n/a	0.982	1	n/a
sub-24010	Go	n/a	0.000	0	n/a
sub-24010	Go	n/a	0.000	0	n/a
sub-24010	Go	n/a	0.000	0	n/a
sub-24010	Go	n/a	0.547	1	n/a
sub-24010	Go	n/a	0.431	1	n/a
