participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-24165	Go	n/a	0.781	1	n/a
sub-24165	Go	n/a	0.619	1	n/a
sub-24165	Stop	0.750	0.000	0	1
sub-24165	Go	n/a	0.665	1	n/a
sub-24165	Go	n/a	0.475	1	n/a
sub-24165	Stop	0.700	0.000	0	1
sub-24165	Go	n/a	0.000	0	n/a
sub-24165	Stop	0.650	0.000	0	1
sub-24165	Go	n/a	0.588	0	n/a
sub-24165	Go	n/a	0.629	1	n/a
sub-24165	Stop	0.600	0.301	1	0
sub-24165	Go	n/a	0.000	0	n/a
sub-24165	Stop	0.650	0.000	0	0
sub-24165	Go	n/a	0.000	0	n/a
sub-24165	Stop	0.700	0.000	0	0
sub-24165	Go	n/a	0.716	1	n/a
sub-24165	Go	n/a	0.000	0	n/a
sub-24165	Go	n/a	0.727	1	n/a
sub-24165	Go	n/a	0.696	1	n/a
sub-24165	Stop	0.750	0.000	0	0
sub-24165	Stop	0.800	0.000	0	0
sub-24165	Go	n/a	0.613	1	n/a
sub-24165	Go	n/a	0.706	1	n/a
sub-24165	Go	n/a	0.605	1	n/a
sub-24165	Go	n/a	0.367	1	n/a
sub-24165	Stop	0.850	0.000	0	0
sub-24165	Go	n/a	0.629	1	n/a
sub-24165	Go	n/a	0.612	1	n/a
sub-24165	Go	n/a	0.526	1	n/a
sub-24165	Go	n/a	0.548	1	n/a
sub-24165	Go	n/a	0.413	1	n/a
sub-24165	Go	n/a	0.553	1	n/a
sub-24165	Go	n/a	0.774	1	n/a
sub-24165	Stop	0.900	0.000	0	1
sub-24165	Stop	0.850	0.000	0	1
sub-24165	Go	n/a	0.453	1	n/a
sub-24165	Go	n/a	0.627	1	n/a
sub-24165	Stop	0.800	0.000	0	1
sub-24165	Go	n/a	0.728	1	n/a
sub-24165	Go	n/a	0.408	1	n/a
sub-24165	Go	n/a	0.711	1	n/a
sub-24165	Go	n/a	0.776	1	n/a
sub-24165	Go	n/a	0.661	1	n/a
sub-24165	Go	n/a	0.628	1	n/a
