participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-23936	Stop	0.750	0.000	0	1
sub-23936	Stop	0.700	0.000	0	1
sub-23936	Go	n/a	0.735	1	n/a
sub-23936	Stop	0.650	0.000	0	1
sub-23936	Go	n/a	0.493	1	n/a
sub-23936	Stop	0.600	0.000	0	0
sub-23936	Go	n/a	0.000	0	n/a
sub-23936	Go	n/a	0.514	1	n/a
sub-23936	Go	n/a	0.641	1	n/a
sub-23936	Go	n/a	0.692	1	n/a
sub-23936	Stop	0.650	0.000	0	1
sub-23936	Go	n/a	0.502	1	n/a
sub-23936	Go	n/a	0.904	1	n/a
sub-23936	Go	n/a	0.547	1	n/a
sub-23936	Stop	0.600	0.000	0	0
sub-23936	Go	n/a	0.544	1	n/a
sub-23936	Go	n/a	0.675	1	n/a
sub-23936	Go	n/a	0.562	1	n/a
sub-23936	Stop	0.750	0.000	0	0
sub-23936	Go	n/a	0.576	1	n/a
sub-23936	Go	n/a	0.462	1	n/a
sub-23936	Go	n/a	0.927	1	n/a
sub-23936	Go	n/a	0.527	1	n/a
sub-23936	Go	n/a	0.417	1	n/a
sub-23936	Go	n/a	0.536	1	n/a
sub-23936	Go	n/a	0.438	1	n/a
sub-23936	Go	n/a	0.637	1	n/a
sub-23936	Stop	0.800	0.000	0	0
sub-23936	Go	n/a	0.447	1	n/a
sub-23936	Go	n/a	0.634	1	n/a
sub-23936	Go	n/a	0.442	1	n/a
sub-23936	Go	n/a	0.620	1	n/a
sub-23936	Go	n/a	0.773	1	n/a
sub-23936	Stop	0.850	0.000	0	1
sub-23936	Go	n/a	0.564	1	n/a
sub-23936	Stop	0.800	0.000	0	0
sub-23936	Stop	0.850	0.000	0	0
sub-23936	Stop	0.900	0.000	0	1
sub-23936	Stop	0.850	0.000	0	1
sub-23936	Stop	0.800	0.000	0	1
sub-23936	Stop	0.750	0.000	0	1
sub-23936	Go	n/a	0.760	1	n/a
sub-23936	Go	n/a	0.643	1	n/a
sub-23936	Stop	0.700	0.000	0	1
sub-23936	Go	n/a	0.732	1	n/a
sub-23936	Go	n/a	0.307	1	n/a
sub-23936	Go	n/a	0.604	1	n/a
sub-23936	Go	n/a	0.498	1	n/a
sub-23936	Go	n/a	0.483	1	n/a
sub-23936	Go	n/a	0.669	1	n/a
sub-23936	Go	n/a	0.536	1	n/a
sub-23936	Go	n/a	0.520	1	n/a
sub-23936	Go	n/a	0.424	1	n/a
sub-23936	Stop	0.650	0.000	0	0
sub-23936	Go	n/a	0.756	1	n/a
sub-23936	Go	n/a	0.574	1	n/a
sub-23936	Go	n/a	0.473	1	n/a
sub-23936	Go	n/a	0.660	1	n/a
sub-23936	Stop	0.700	0.000	0	1
sub-23936	Go	n/a	0.666	1	n/a
sub-23936	Go	n/a	0.501	1	n/a
sub-23936	Go	n/a	0.291	1	n/a
sub-23936	Go	n/a	0.259	1	n/a
sub-23936	Stop	0.650	0.000	0	0
sub-23936	Stop	0.700	0.000	0	0
sub-23936	Go	n/a	0.596	1	n/a
sub-23936	Stop	0.750	0.000	0	1
sub-23936	Go	n/a	0.834	1	n/a
sub-23936	Go	n/a	0.745	1	n/a
sub-23936	Go	n/a	0.000	0	n/a
sub-23936	Go	n/a	0.463	1	n/a
sub-23936	Go	n/a	0.549	1	n/a
sub-23936	Stop	0.700	0.000	0	1
sub-23936	Go	n/a	0.556	1	n/a
sub-23936	Go	n/a	0.597	1	n/a
sub-23936	Go	n/a	0.488	1	n/a
sub-23936	Stop	0.650	0.000	0	0
sub-23936	Go	n/a	0.561	1	n/a
sub-23936	Go	n/a	0.607	1	n/a
sub-23936	Go	n/a	0.633	1	n/a
sub-23936	Go	n/a	0.654	1	n/a
sub-23936	Go	n/a	0.715	1	n/a
sub-23936	Stop	0.700	0.000	0	0
sub-23936	Go	n/a	0.588	1	n/a
sub-23936	Go	n/a	0.606	1	n/a
sub-23936	Go	n/a	0.331	1	n/a
sub-23936	Go	n/a	0.444	1	n/a
sub-23936	Go	n/a	0.723	1	n/a
sub-23936	Go	n/a	0.000	0	n/a
sub-23936	Go	n/a	0.488	1	n/a
sub-23936	Go	n/a	0.942	1	n/a
sub-23936	Go	n/a	0.512	1	n/a
sub-23936	Go	n/a	0.638	1	n/a
sub-23936	Go	n/a	0.419	1	n/a
sub-23936	Stop	0.750	0.000	0	1
sub-23936	Go	n/a	0.555	1	n/a
sub-23936	Go	n/a	0.495	1	n/a
sub-23936	Stop	0.700	0.000	0	0
sub-23936	Go	n/a	0.581	1	n/a
sub-23936	Go	n/a	0.438	1	n/a
sub-23936	Go	n/a	0.532	1	n/a
sub-23936	Stop	0.750	0.000	0	1
sub-23936	Go	n/a	0.919	1	n/a
sub-23936	Stop	0.700	0.000	0	1
sub-23936	Go	n/a	0.653	1	n/a
sub-23936	Stop	0.750	0.000	0	0
sub-23936	Go	n/a	0.664	1	n/a
sub-23936	Stop	0.800	0.000	0	1
sub-23936	Stop	0.750	0.000	0	1
sub-23936	Go	n/a	0.559	1	n/a
sub-23936	Go	n/a	0.494	1	n/a
sub-23936	Stop	0.700	0.000	0	0
sub-23936	Go	n/a	0.552	1	n/a
sub-23936	Go	n/a	0.655	1	n/a
sub-23936	Go	n/a	0.685	1	n/a
sub-23936	Go	n/a	0.750	1	n/a
sub-23936	Stop	0.750	0.000	0	1
sub-23936	Stop	0.700	0.000	0	1
sub-23936	Go	n/a	0.618	1	n/a
sub-23936	Go	n/a	0.663	1	n/a
sub-23936	Stop	0.650	0.000	0	1
sub-23936	Go	n/a	0.483	1	n/a
sub-23936	Go	n/a	0.393	1	n/a
sub-23936	Stop	0.600	0.000	0	0
sub-23936	Go	n/a	0.461	1	n/a
sub-23936	Go	n/a	0.584	1	n/a
sub-23936	Go	n/a	0.824	1	n/a
sub-23936	Go	n/a	0.596	1	n/a
sub-23936	Go	n/a	0.594	1	n/a
sub-23936	Stop	0.650	0.000	0	1
sub-23936	Stop	0.600	0.000	0	0
sub-23936	Go	n/a	0.897	1	n/a
sub-23936	Go	n/a	0.900	1	n/a
sub-23936	Go	n/a	0.348	1	n/a
sub-23936	Go	n/a	0.406	1	n/a
sub-23936	Go	n/a	0.968	1	n/a
sub-23936	Go	n/a	0.406	1	n/a
sub-23936	Go	n/a	0.448	1	n/a
sub-23936	Go	n/a	0.568	1	n/a
sub-23936	Go	n/a	0.634	1	n/a
sub-23936	Go	n/a	0.346	1	n/a
sub-23936	Go	n/a	0.450	1	n/a
sub-23936	Stop	0.650	0.000	0	1
sub-23936	Go	n/a	0.597	1	n/a
sub-23936	Go	n/a	0.467	1	n/a
sub-23936	Go	n/a	0.450	1	n/a
sub-23936	Go	n/a	0.776	1	n/a
sub-23936	Go	n/a	0.773	1	n/a
sub-23936	Go	n/a	0.781	1	n/a
sub-23936	Go	n/a	0.596	1	n/a
sub-23936	Go	n/a	0.688	1	n/a
sub-23936	Stop	0.600	0.000	0	1
sub-23936	Go	n/a	0.494	1	n/a
sub-23936	Go	n/a	0.473	1	n/a
sub-23936	Go	n/a	0.526	1	n/a
sub-23936	Go	n/a	0.596	1	n/a
sub-23936	Go	n/a	0.657	1	n/a
sub-23936	Stop	0.550	0.000	0	0
sub-23936	Go	n/a	0.639	1	n/a
sub-23936	Go	n/a	0.633	1	n/a
sub-23936	Go	n/a	0.699	1	n/a
sub-23936	Stop	0.600	0.000	0	1
sub-23936	Stop	0.550	0.000	0	0
sub-23936	Go	n/a	0.000	0	n/a
sub-23936	Go	n/a	0.428	1	n/a
sub-23936	Go	n/a	0.662	1	n/a
sub-23936	Go	n/a	0.460	1	n/a
sub-23936	Go	n/a	0.406	1	n/a
sub-23936	Stop	0.600	0.380	1	0
sub-23936	Go	n/a	0.535	1	n/a
sub-23936	Stop	0.650	0.000	0	1
sub-23936	Go	n/a	0.732	1	n/a
sub-23936	Go	n/a	0.419	1	n/a
sub-23936	Stop	0.600	0.000	0	1
sub-23936	Go	n/a	0.711	1	n/a
sub-23936	Go	n/a	0.511	1	n/a
sub-23936	Stop	0.550	0.000	0	0
sub-23936	Go	n/a	0.882	1	n/a
sub-23936	Stop	0.600	0.000	0	0
sub-23936	Go	n/a	0.877	1	n/a
sub-23936	Go	n/a	0.633	1	n/a
sub-23936	Go	n/a	0.746	1	n/a
sub-23936	Go	n/a	0.426	1	n/a
sub-23936	Go	n/a	0.493	1	n/a
sub-23936	Go	n/a	0.374	1	n/a
sub-23936	Go	n/a	0.924	1	n/a
sub-23936	Go	n/a	0.442	1	n/a
sub-23936	Go	n/a	0.627	1	n/a
sub-23936	Stop	0.650	0.000	0	0
sub-23936	Go	n/a	0.547	1	n/a
sub-23936	Go	n/a	0.812	1	n/a
sub-23936	Stop	0.700	0.000	0	1
sub-23936	Go	n/a	0.641	1	n/a
sub-23936	Go	n/a	0.602	1	n/a
sub-23936	Go	n/a	0.706	1	n/a
sub-23936	Stop	0.750	0.000	0	0
sub-23936	Go	n/a	0.530	1	n/a
sub-23936	Go	n/a	0.786	1	n/a
sub-23936	Go	n/a	0.323	1	n/a
sub-23936	Stop	0.800	0.000	0	1
sub-23936	Stop	0.750	0.000	0	1
sub-23936	Stop	0.700	0.000	0	0
sub-23936	Go	n/a	0.693	1	n/a
sub-23936	Go	n/a	0.688	1	n/a
sub-23936	Go	n/a	0.710	1	n/a
sub-23936	Stop	0.750	0.000	0	1
sub-23936	Go	n/a	0.929	1	n/a
sub-23936	Go	n/a	0.540	1	n/a
sub-23936	Go	n/a	0.626	1	n/a
sub-23936	Go	n/a	0.765	1	n/a
sub-23936	Go	n/a	0.616	1	n/a
sub-23936	Go	n/a	0.584	1	n/a
sub-23936	Go	n/a	0.599	1	n/a
sub-23936	Stop	0.700	0.000	0	1
sub-23936	Go	n/a	0.565	1	n/a
sub-23936	Stop	0.650	0.000	0	0
sub-23936	Go	n/a	0.469	1	n/a
sub-23936	Go	n/a	0.605	1	n/a
sub-23936	Go	n/a	0.472	1	n/a
sub-23936	Stop	0.700	0.000	0	1
sub-23936	Go	n/a	0.556	1	n/a
sub-23936	Go	n/a	0.749	1	n/a
sub-23936	Go	n/a	0.712	1	n/a
sub-23936	Go	n/a	0.000	0	n/a
sub-23936	Go	n/a	0.636	1	n/a
sub-23936	Stop	0.650	0.000	0	1
sub-23936	Stop	0.600	0.000	0	0
sub-23936	Go	n/a	0.660	1	n/a
sub-23936	Go	n/a	0.591	1	n/a
sub-23936	Stop	0.650	0.000	0	1
sub-23936	Stop	0.600	0.000	0	0
sub-23936	Go	n/a	0.641	1	n/a
sub-23936	Go	n/a	0.602	1	n/a
sub-23936	Go	n/a	0.650	1	n/a
sub-23936	Stop	0.650	0.000	0	1
sub-23936	Go	n/a	0.554	1	n/a
sub-23936	Go	n/a	0.785	1	n/a
sub-23936	Go	n/a	0.761	1	n/a
sub-23936	Go	n/a	0.839	1	n/a
sub-23936	Stop	0.600	0.000	0	0
sub-23936	Go	n/a	0.542	1	n/a
sub-23936	Stop	0.650	0.000	0	0
sub-23936	Go	n/a	0.555	1	n/a
sub-23936	Go	n/a	0.676	1	n/a
sub-23936	Go	n/a	0.517	1	n/a
sub-23936	Go	n/a	0.655	1	n/a
sub-23936	Stop	0.700	0.000	0	1
sub-23936	Go	n/a	0.511	1	n/a
sub-23936	Go	n/a	0.627	1	n/a
sub-23936	Go	n/a	0.760	1	n/a
sub-23936	Go	n/a	0.701	1	n/a
sub-23936	Go	n/a	0.504	1	n/a
sub-23936	Go	n/a	0.586	1	n/a
sub-23936	Stop	0.650	0.000	0	0
sub-23936	Stop	0.700	0.000	0	1
sub-23936	Go	n/a	0.895	1	n/a
sub-23936	Go	n/a	0.659	1	n/a
sub-23936	Go	n/a	0.350	1	n/a
sub-23936	Go	n/a	0.442	1	n/a
sub-23936	Go	n/a	0.617	1	n/a
sub-23936	Go	n/a	0.465	1	n/a
sub-23936	Go	n/a	0.557	1	n/a
sub-23936	Go	n/a	0.707	1	n/a
sub-23936	Go	n/a	0.910	1	n/a
sub-23936	Stop	0.650	0.000	0	1
sub-23936	Go	n/a	0.768	1	n/a
sub-23936	Go	n/a	0.741	1	n/a
sub-23936	Go	n/a	0.464	1	n/a
sub-23936	Go	n/a	0.651	1	n/a
sub-23936	Stop	0.600	0.000	0	1
sub-23936	Go	n/a	0.586	1	n/a
sub-23936	Go	n/a	0.701	1	n/a
sub-23936	Go	n/a	0.511	1	n/a
sub-23936	Go	n/a	0.741	1	n/a
sub-23936	Go	n/a	0.724	1	n/a
sub-23936	Go	n/a	0.567	1	n/a
sub-23936	Go	n/a	0.566	1	n/a
sub-23936	Go	n/a	0.449	1	n/a
sub-23936	Stop	0.550	0.000	0	0
sub-23936	Stop	0.600	0.000	0	0
sub-23936	Go	n/a	0.614	1	n/a
sub-23936	Go	n/a	0.757	1	n/a
sub-23936	Go	n/a	0.753	1	n/a
sub-23936	Go	n/a	0.458	1	n/a
sub-23936	Stop	0.750	0.000	0	0
sub-23936	Go	n/a	0.506	1	n/a
sub-23936	Go	n/a	0.545	1	n/a
sub-23936	Stop	0.800	0.000	0	0
sub-23936	Go	n/a	0.608	1	n/a
sub-23936	Stop	0.850	0.000	0	1
sub-23936	Stop	0.800	0.000	0	1
sub-23936	Go	n/a	0.528	1	n/a
sub-23936	Go	n/a	0.725	1	n/a
sub-23936	Go	n/a	0.475	1	n/a
sub-23936	Go	n/a	0.506	1	n/a
sub-23936	Go	n/a	0.439	1	n/a
sub-23936	Go	n/a	0.269	0	n/a
sub-23936	Go	n/a	0.635	1	n/a
sub-23936	Go	n/a	0.878	0	n/a
sub-23936	Go	n/a	0.638	1	n/a
sub-23936	Go	n/a	0.569	1	n/a
sub-23936	Go	n/a	0.594	1	n/a
sub-23936	Go	n/a	0.573	1	n/a
sub-23936	Go	n/a	0.588	1	n/a
sub-23936	Go	n/a	0.453	1	n/a
sub-23936	Go	n/a	0.520	1	n/a
sub-23936	Go	n/a	0.474	1	n/a
sub-23936	Go	n/a	0.911	1	n/a
sub-23936	Go	n/a	0.579	1	n/a
sub-23936	Go	n/a	0.533	1	n/a
sub-23936	Go	n/a	0.561	1	n/a
sub-23936	Go	n/a	0.383	1	n/a
sub-23936	Stop	0.750	0.000	0	0
sub-23936	Go	n/a	0.533	1	n/a
sub-23936	Go	n/a	0.520	1	n/a
sub-23936	Go	n/a	0.491	1	n/a
sub-23936	Stop	0.800	0.000	0	0
sub-23936	Go	n/a	0.535	1	n/a
sub-23936	Go	n/a	0.610	1	n/a
sub-23936	Go	n/a	0.693	1	n/a
sub-23936	Stop	0.850	0.000	0	1
sub-23936	Go	n/a	0.556	1	n/a
sub-23936	Go	n/a	0.451	1	n/a
sub-23936	Go	n/a	0.506	1	n/a
sub-23936	Go	n/a	0.552	1	n/a
sub-23936	Go	n/a	0.523	1	n/a
sub-23936	Go	n/a	0.517	1	n/a
sub-23936	Stop	0.800	0.000	0	1
sub-23936	Go	n/a	0.480	1	n/a
sub-23936	Stop	0.750	0.000	0	1
sub-23936	Stop	0.700	0.000	0	0
sub-23936	Go	n/a	0.529	1	n/a
sub-23936	Stop	0.750	0.000	0	0
sub-23936	Stop	0.800	0.000	0	1
sub-23936	Stop	0.750	0.000	0	1
sub-23936	Go	n/a	0.725	1	n/a
sub-23936	Go	n/a	0.613	1	n/a
sub-23936	Go	n/a	0.483	1	n/a
sub-23936	Stop	0.700	0.000	0	1
sub-23936	Go	n/a	0.533	1	n/a
sub-23936	Go	n/a	0.533	1	n/a
sub-23936	Go	n/a	0.629	1	n/a
sub-23936	Go	n/a	0.517	1	n/a
sub-23936	Stop	0.650	0.000	0	1
sub-23936	Go	n/a	0.532	1	n/a
sub-23936	Stop	0.600	0.000	0	1
sub-23936	Go	n/a	0.490	1	n/a
sub-23936	Go	n/a	0.785	0	n/a
sub-23936	Go	n/a	0.690	1	n/a
sub-23936	Go	n/a	0.562	1	n/a
sub-23936	Go	n/a	0.677	1	n/a
sub-23936	Go	n/a	0.636	1	n/a
sub-23936	Go	n/a	0.624	1	n/a
sub-23936	Go	n/a	0.711	1	n/a
sub-23936	Stop	0.550	0.000	0	0
sub-23936	Stop	0.600	0.000	0	0
sub-23936	Stop	0.650	0.000	0	1
