participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-23994	Go	n/a	0.496	1	n/a
sub-23994	Go	n/a	0.350	1	n/a
sub-23994	Stop	0.750	n/a	0	0
sub-23994	Go	n/a	0.352	1	n/a
sub-23994	Go	n/a	0.362	1	n/a
sub-23994	Stop	0.800	n/a	0	0
sub-23994	Stop	0.850	n/a	0	0
sub-23994	Go	n/a	0.666	1	n/a
sub-23994	Go	n/a	0.613	1	n/a
sub-23994	Go	n/a	0.580	1	n/a
sub-23994	Go	n/a	0.662	1	n/a
sub-23994	Go	n/a	0.522	1	n/a
sub-23994	Stop	0.900	n/a	0	1
sub-23994	Stop	0.850	n/a	0	1
sub-23994	Stop	0.800	n/a	0	1
sub-23994	Go	n/a	0.678	1	n/a
sub-23994	Go	n/a	0.370	1	n/a
sub-23994	Go	n/a	0.319	1	n/a
sub-23994	Stop	0.750	n/a	0	0
sub-23994	Go	n/a	0.473	1	n/a
sub-23994	Go	n/a	0.642	1	n/a
sub-23994	Go	n/a	0.473	1	n/a
sub-23994	Go	n/a	0.351	1	n/a
sub-23994	Go	n/a	0.306	1	n/a
sub-23994	Stop	0.800	n/a	0	0
sub-23994	Go	n/a	0.469	1	n/a
sub-23994	Go	n/a	0.365	1	n/a
sub-23994	Go	n/a	0.795	1	n/a
sub-23994	Go	n/a	0.606	1	n/a
sub-23994	Go	n/a	0.591	1	n/a
sub-23994	Stop	0.850	n/a	0	0
sub-23994	Go	n/a	0.448	1	n/a
sub-23994	Go	n/a	0.741	1	n/a
sub-23994	Go	n/a	0.560	1	n/a
sub-23994	Go	n/a	0.657	1	n/a
sub-23994	Go	n/a	0.743	1	n/a
sub-23994	Go	n/a	0.619	1	n/a
sub-23994	Go	n/a	0.623	1	n/a
sub-23994	Go	n/a	0.648	1	n/a
sub-23994	Stop	0.900	n/a	0	1
sub-23994	Stop	0.850	n/a	0	1
sub-23994	Go	n/a	0.765	1	n/a
sub-23994	Go	n/a	0.752	1	n/a
sub-23994	Go	n/a	0.815	1	n/a
sub-23994	Stop	0.800	n/a	0	1
sub-23994	Go	n/a	0.537	1	n/a
sub-23994	Go	n/a	0.682	1	n/a
sub-23994	Go	n/a	0.599	1	n/a
sub-23994	Stop	0.750	n/a	0	1
sub-23994	Go	n/a	0.436	1	n/a
sub-23994	Go	n/a	0.869	1	n/a
sub-23994	Go	n/a	0.808	1	n/a
sub-23994	Stop	0.700	n/a	0	1
sub-23994	Go	n/a	0.685	1	n/a
sub-23994	Go	n/a	0.746	1	n/a
sub-23994	Stop	0.650	n/a	0	1
sub-23994	Stop	0.600	n/a	0	0
sub-23994	Go	n/a	0.766	1	n/a
