participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-24096	Go	n/a	0.661	1	n/a
sub-24096	Go	n/a	0.667	1	n/a
sub-24096	Go	n/a	0.000	0	n/a
sub-24096	Stop	0.750	0.000	0	1
sub-24096	Stop	0.700	0.000	0	0
sub-24096	Stop	0.750	0.000	0	0
sub-24096	Go	n/a	0.000	0	n/a
sub-24096	Stop	0.800	0.000	0	1
sub-24096	Go	n/a	0.000	0	n/a
sub-24096	Stop	0.750	0.000	0	1
sub-24096	Go	n/a	0.433	1	n/a
sub-24096	Stop	0.700	0.000	0	1
sub-24096	Go	n/a	0.532	1	n/a
sub-24096	Go	n/a	0.914	1	n/a
sub-24096	Go	n/a	0.829	1	n/a
sub-24096	Go	n/a	0.483	1	n/a
sub-24096	Stop	0.750	0.000	0	0
sub-24096	Stop	0.800	0.000	0	1
sub-24096	Go	n/a	0.709	1	n/a
sub-24096	Stop	0.750	0.000	0	0
sub-24096	Stop	0.800	0.000	0	1
sub-24096	Go	n/a	0.742	1	n/a
sub-24096	Go	n/a	0.811	1	n/a
sub-24096	Stop	0.750	0.000	0	1
sub-24096	Go	n/a	0.381	1	n/a
sub-24096	Stop	0.700	0.000	0	0
sub-24096	Go	n/a	0.735	1	n/a
sub-24096	Stop	0.750	0.000	0	1
sub-24096	Go	n/a	0.422	1	n/a
sub-24096	Go	n/a	0.817	1	n/a
sub-24096	Stop	0.700	0.000	0	1
sub-24096	Go	n/a	0.785	1	n/a
sub-24096	Go	n/a	0.000	0	n/a
sub-24096	Go	n/a	0.543	1	n/a
sub-24096	Go	n/a	0.641	1	n/a
sub-24096	Go	n/a	0.528	1	n/a
sub-24096	Go	n/a	0.823	1	n/a
sub-24096	Go	n/a	0.817	1	n/a
sub-24096	Go	n/a	0.827	1	n/a
sub-24096	Go	n/a	0.637	1	n/a
sub-24096	Go	n/a	0.813	1	n/a
sub-24096	Go	n/a	0.000	0	n/a
sub-24096	Go	n/a	0.000	0	n/a
sub-24096	Go	n/a	0.735	1	n/a
sub-24096	Go	n/a	0.676	1	n/a
sub-24096	Go	n/a	0.833	1	n/a
sub-24096	Go	n/a	0.608	1	n/a
sub-24096	Go	n/a	0.847	1	n/a
