participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-20950	Go	n/a	0.697	1	n/a
sub-20950	Go	n/a	0.794	1	n/a
sub-20950	Go	n/a	0.442	1	n/a
sub-20950	Stop	0.750	0.000	0	1
sub-20950	Go	n/a	0.000	0	n/a
sub-20950	Stop	0.700	0.000	0	0
sub-20950	Go	n/a	0.940	1	n/a
sub-20950	Go	n/a	0.486	1	n/a
sub-20950	Stop	0.750	0.000	0	1
sub-20950	Go	n/a	0.494	1	n/a
sub-20950	Go	n/a	0.529	1	n/a
sub-20950	Stop	0.700	0.000	0	1
sub-20950	Go	n/a	0.585	1	n/a
sub-20950	Go	n/a	0.627	1	n/a
sub-20950	Stop	0.650	0.000	0	1
sub-20950	Stop	0.600	0.000	0	1
sub-20950	Go	n/a	0.807	1	n/a
sub-20950	Stop	0.750	0.000	0	1
sub-20950	Stop	0.700	0.000	0	1
sub-20950	Go	n/a	0.478	1	n/a
sub-20950	Go	n/a	0.592	1	n/a
sub-20950	Go	n/a	0.456	1	n/a
sub-20950	Go	n/a	0.444	1	n/a
sub-20950	Go	n/a	0.460	1	n/a
sub-20950	Go	n/a	0.555	1	n/a
sub-20950	Stop	0.650	0.000	0	1
sub-20950	Go	n/a	0.572	1	n/a
sub-20950	Stop	0.600	0.000	0	0
sub-20950	Go	n/a	0.595	1	n/a
sub-20950	Go	n/a	0.828	1	n/a
sub-20950	Go	n/a	0.846	1	n/a
sub-20950	Go	n/a	0.490	1	n/a
sub-20950	Go	n/a	0.434	1	n/a
sub-20950	Go	n/a	0.509	1	n/a
sub-20950	Go	n/a	0.509	1	n/a
sub-20950	Go	n/a	0.517	1	n/a
sub-20950	Go	n/a	0.587	1	n/a
sub-20950	Go	n/a	0.308	1	n/a
sub-20950	Go	n/a	0.365	1	n/a
sub-20950	Go	n/a	0.411	1	n/a
sub-20950	Go	n/a	0.633	1	n/a
sub-20950	Go	n/a	0.610	1	n/a
sub-20950	Go	n/a	0.452	1	n/a
sub-20950	Stop	0.650	0.000	0	0
sub-20950	Go	n/a	0.000	0	n/a
sub-20950	Stop	0.700	0.000	0	0
sub-20950	Go	n/a	0.827	1	n/a
sub-20950	Go	n/a	0.613	1	n/a
sub-20950	Go	n/a	0.415	1	n/a
sub-20950	Stop	0.750	0.000	0	1
sub-20950	Go	n/a	0.609	1	n/a
sub-20950	Stop	0.700	0.000	0	0
sub-20950	Stop	0.750	0.000	0	1
sub-20950	Go	n/a	0.652	1	n/a
sub-20950	Go	n/a	0.653	1	n/a
sub-20950	Stop	0.700	0.000	0	1
sub-20950	Stop	0.650	0.000	0	1
sub-20950	Stop	0.600	0.000	0	1
sub-20950	Go	n/a	0.659	1	n/a
sub-20950	Go	n/a	0.735	1	n/a
sub-20950	Go	n/a	0.705	1	n/a
sub-20950	Go	n/a	0.580	1	n/a
sub-20950	Go	n/a	0.463	1	n/a
sub-20950	Go	n/a	0.597	1	n/a
sub-20950	Go	n/a	0.378	1	n/a
sub-20950	Go	n/a	0.455	1	n/a
sub-20950	Go	n/a	0.375	1	n/a
sub-20950	Go	n/a	0.529	1	n/a
sub-20950	Stop	0.550	0.000	0	0
sub-20950	Go	n/a	0.729	1	n/a
sub-20950	Go	n/a	0.916	1	n/a
sub-20950	Go	n/a	0.615	1	n/a
sub-20950	Go	n/a	0.566	1	n/a
sub-20950	Go	n/a	0.677	1	n/a
sub-20950	Stop	0.600	0.000	0	1
sub-20950	Go	n/a	0.392	1	n/a
sub-20950	Go	n/a	0.653	1	n/a
sub-20950	Stop	0.550	0.000	0	0
sub-20950	Go	n/a	0.834	1	n/a
sub-20950	Go	n/a	0.818	1	n/a
sub-20950	Go	n/a	0.703	1	n/a
sub-20950	Go	n/a	0.817	1	n/a
sub-20950	Go	n/a	0.775	1	n/a
sub-20950	Go	n/a	0.785	1	n/a
sub-20950	Stop	0.600	0.000	0	0
sub-20950	Go	n/a	0.607	1	n/a
sub-20950	Go	n/a	0.771	1	n/a
sub-20950	Go	n/a	0.731	1	n/a
sub-20950	Go	n/a	0.510	1	n/a
sub-20950	Stop	0.650	0.000	0	1
sub-20950	Stop	0.600	0.000	0	1
sub-20950	Go	n/a	0.744	1	n/a
sub-20950	Go	n/a	0.909	1	n/a
sub-20950	Go	n/a	0.783	1	n/a
sub-20950	Go	n/a	0.837	1	n/a
sub-20950	Stop	0.550	0.000	0	1
sub-20950	Stop	0.500	0.000	0	1
sub-20950	Stop	0.450	0.000	0	1
sub-20950	Go	n/a	0.870	1	n/a
sub-20950	Go	n/a	0.899	1	n/a
sub-20950	Stop	0.400	0.000	0	1
sub-20950	Go	n/a	0.840	1	n/a
sub-20950	Go	n/a	0.871	1	n/a
sub-20950	Go	n/a	0.871	1	n/a
sub-20950	Go	n/a	0.840	1	n/a
sub-20950	Go	n/a	0.409	1	n/a
sub-20950	Go	n/a	0.565	1	n/a
sub-20950	Stop	0.750	0.000	0	0
sub-20950	Go	n/a	0.000	0	n/a
sub-20950	Stop	0.800	0.000	0	1
sub-20950	Stop	0.750	0.000	0	1
sub-20950	Go	n/a	0.414	1	n/a
sub-20950	Stop	0.700	0.000	0	1
sub-20950	Stop	0.650	0.000	0	1
sub-20950	Go	n/a	0.562	1	n/a
sub-20950	Go	n/a	0.656	1	n/a
sub-20950	Go	n/a	0.529	1	n/a
sub-20950	Go	n/a	0.545	1	n/a
sub-20950	Go	n/a	0.567	1	n/a
sub-20950	Go	n/a	0.540	0	n/a
sub-20950	Go	n/a	0.542	1	n/a
sub-20950	Stop	0.600	0.381	1	0
sub-20950	Stop	0.650	0.000	0	1
sub-20950	Go	n/a	0.784	1	n/a
sub-20950	Stop	0.600	0.000	0	1
sub-20950	Go	n/a	0.762	1	n/a
sub-20950	Go	n/a	0.000	0	n/a
sub-20950	Go	n/a	0.574	1	n/a
sub-20950	Go	n/a	0.475	1	n/a
sub-20950	Go	n/a	0.736	1	n/a
sub-20950	Go	n/a	0.520	1	n/a
sub-20950	Go	n/a	0.435	1	n/a
sub-20950	Go	n/a	0.547	1	n/a
sub-20950	Go	n/a	0.589	1	n/a
sub-20950	Go	n/a	0.655	1	n/a
sub-20950	Go	n/a	0.542	1	n/a
sub-20950	Stop	0.550	0.000	0	1
sub-20950	Go	n/a	0.823	1	n/a
sub-20950	Go	n/a	0.726	1	n/a
sub-20950	Go	n/a	0.512	1	n/a
sub-20950	Stop	0.500	0.000	0	1
sub-20950	Go	n/a	0.918	1	n/a
sub-20950	Stop	0.450	0.000	0	1
sub-20950	Stop	0.400	0.000	0	1
sub-20950	Go	n/a	0.859	1	n/a
sub-20950	Go	n/a	0.701	1	n/a
sub-20950	Go	n/a	0.752	1	n/a
sub-20950	Go	n/a	0.491	1	n/a
sub-20950	Stop	0.350	0.466	1	0
sub-20950	Go	n/a	0.000	0	n/a
sub-20950	Go	n/a	0.474	1	n/a
sub-20950	Stop	0.400	0.000	0	0
sub-20950	Go	n/a	0.660	1	n/a
sub-20950	Go	n/a	0.632	1	n/a
sub-20950	Go	n/a	0.486	1	n/a
sub-20950	Go	n/a	0.568	1	n/a
sub-20950	Go	n/a	0.578	1	n/a
sub-20950	Stop	0.450	0.000	0	0
sub-20950	Go	n/a	0.555	1	n/a
sub-20950	Stop	0.500	0.000	0	0
sub-20950	Go	n/a	0.669	1	n/a
sub-20950	Go	n/a	0.698	1	n/a
sub-20950	Go	n/a	0.580	1	n/a
sub-20950	Stop	0.550	0.000	0	1
sub-20950	Go	n/a	0.898	1	n/a
sub-20950	Go	n/a	0.760	1	n/a
sub-20950	Go	n/a	0.796	1	n/a
sub-20950	Go	n/a	0.766	1	n/a
sub-20950	Go	n/a	0.773	1	n/a
sub-20950	Go	n/a	0.722	1	n/a
sub-20950	Go	n/a	0.566	1	n/a
sub-20950	Go	n/a	0.678	1	n/a
sub-20950	Stop	0.500	0.000	0	1
sub-20950	Stop	0.450	0.000	0	1
sub-20950	Stop	0.400	0.000	0	0
sub-20950	Go	n/a	0.605	1	n/a
sub-20950	Go	n/a	0.678	1	n/a
sub-20950	Go	n/a	0.769	1	n/a
sub-20950	Go	n/a	0.711	1	n/a
sub-20950	Go	n/a	0.739	1	n/a
sub-20950	Stop	0.450	0.518	1	0
sub-20950	Go	n/a	0.604	1	n/a
sub-20950	Go	n/a	0.733	0	n/a
sub-20950	Go	n/a	0.735	1	n/a
sub-20950	Go	n/a	0.396	1	n/a
sub-20950	Go	n/a	0.571	1	n/a
sub-20950	Go	n/a	0.637	1	n/a
sub-20950	Go	n/a	0.523	1	n/a
sub-20950	Go	n/a	0.673	1	n/a
sub-20950	Go	n/a	0.849	1	n/a
sub-20950	Stop	0.500	0.000	0	1
sub-20950	Go	n/a	0.635	1	n/a
sub-20950	Go	n/a	0.868	1	n/a
sub-20950	Go	n/a	0.706	1	n/a
sub-20950	Go	n/a	0.565	1	n/a
sub-20950	Go	n/a	0.522	1	n/a
sub-20950	Go	n/a	0.600	1	n/a
sub-20950	Go	n/a	0.456	1	n/a
sub-20950	Go	n/a	0.524	1	n/a
sub-20950	Go	n/a	0.472	1	n/a
sub-20950	Go	n/a	0.476	1	n/a
sub-20950	Go	n/a	0.677	1	n/a
sub-20950	Go	n/a	0.520	1	n/a
sub-20950	Go	n/a	0.587	1	n/a
sub-20950	Go	n/a	0.463	1	n/a
sub-20950	Go	n/a	0.501	1	n/a
sub-20950	Stop	0.750	0.000	0	0
sub-20950	Stop	0.800	0.000	0	1
sub-20950	Stop	0.750	0.000	0	1
sub-20950	Go	n/a	0.405	1	n/a
sub-20950	Go	n/a	0.391	1	n/a
sub-20950	Go	n/a	0.518	1	n/a
sub-20950	Go	n/a	0.825	1	n/a
sub-20950	Go	n/a	0.699	1	n/a
sub-20950	Go	n/a	0.548	1	n/a
sub-20950	Go	n/a	0.463	1	n/a
sub-20950	Go	n/a	0.538	1	n/a
sub-20950	Go	n/a	0.506	1	n/a
sub-20950	Go	n/a	0.498	1	n/a
sub-20950	Go	n/a	0.450	1	n/a
sub-20950	Go	n/a	0.433	1	n/a
sub-20950	Go	n/a	0.655	1	n/a
sub-20950	Go	n/a	0.683	1	n/a
sub-20950	Go	n/a	0.794	1	n/a
sub-20950	Go	n/a	0.544	1	n/a
sub-20950	Go	n/a	0.655	1	n/a
sub-20950	Stop	0.700	0.000	0	0
sub-20950	Go	n/a	0.714	1	n/a
sub-20950	Go	n/a	0.853	1	n/a
sub-20950	Stop	0.750	0.000	0	1
sub-20950	Go	n/a	0.853	1	n/a
sub-20950	Stop	0.700	0.000	0	1
sub-20950	Go	n/a	0.973	1	n/a
sub-20950	Go	n/a	0.545	1	n/a
sub-20950	Go	n/a	0.535	1	n/a
sub-20950	Go	n/a	0.666	1	n/a
sub-20950	Go	n/a	0.928	1	n/a
sub-20950	Go	n/a	0.532	1	n/a
sub-20950	Go	n/a	0.565	1	n/a
sub-20950	Stop	0.650	0.000	0	1
sub-20950	Stop	0.600	0.000	0	1
sub-20950	Stop	0.550	0.000	0	1
sub-20950	Go	n/a	0.688	1	n/a
sub-20950	Go	n/a	0.406	1	n/a
sub-20950	Go	n/a	0.441	1	n/a
sub-20950	Go	n/a	0.670	1	n/a
sub-20950	Stop	0.500	0.000	0	0
sub-20950	Go	n/a	0.918	1	n/a
sub-20950	Go	n/a	0.627	1	n/a
sub-20950	Stop	0.550	0.000	0	0
sub-20950	Go	n/a	0.760	1	n/a
sub-20950	Go	n/a	0.776	1	n/a
sub-20950	Go	n/a	0.399	1	n/a
sub-20950	Go	n/a	0.658	1	n/a
sub-20950	Stop	0.600	0.000	0	0
sub-20950	Go	n/a	0.626	1	n/a
sub-20950	Go	n/a	0.531	1	n/a
sub-20950	Go	n/a	0.685	1	n/a
sub-20950	Go	n/a	0.833	1	n/a
sub-20950	Go	n/a	0.750	1	n/a
sub-20950	Go	n/a	0.810	0	n/a
sub-20950	Stop	0.650	0.000	0	1
sub-20950	Stop	0.600	0.000	0	0
sub-20950	Stop	0.650	0.000	0	1
sub-20950	Go	n/a	0.477	1	n/a
sub-20950	Stop	0.600	0.000	0	0
sub-20950	Stop	0.650	0.000	0	1
sub-20950	Go	n/a	0.771	1	n/a
sub-20950	Go	n/a	0.519	1	n/a
sub-20950	Go	n/a	0.625	1	n/a
sub-20950	Go	n/a	0.675	1	n/a
sub-20950	Stop	0.600	0.000	0	0
sub-20950	Go	n/a	0.659	1	n/a
sub-20950	Stop	0.650	0.000	0	1
sub-20950	Stop	0.600	0.000	0	1
sub-20950	Go	n/a	0.582	1	n/a
sub-20950	Go	n/a	0.653	1	n/a
sub-20950	Stop	0.550	0.000	0	0
sub-20950	Stop	0.600	0.000	0	1
sub-20950	Go	n/a	0.668	1	n/a
sub-20950	Go	n/a	0.859	1	n/a
sub-20950	Stop	0.750	0.000	0	0
sub-20950	Go	n/a	0.624	1	n/a
sub-20950	Stop	0.800	0.000	0	1
sub-20950	Go	n/a	0.684	1	n/a
sub-20950	Stop	0.750	0.000	0	1
sub-20950	Go	n/a	0.769	0	n/a
sub-20950	Go	n/a	0.630	1	n/a
sub-20950	Go	n/a	0.670	1	n/a
sub-20950	Go	n/a	0.629	1	n/a
sub-20950	Go	n/a	0.539	1	n/a
sub-20950	Go	n/a	0.449	1	n/a
sub-20950	Go	n/a	0.508	1	n/a
sub-20950	Stop	0.700	0.000	0	1
sub-20950	Go	n/a	0.000	0	n/a
sub-20950	Go	n/a	0.948	1	n/a
sub-20950	Go	n/a	0.766	1	n/a
sub-20950	Go	n/a	0.000	0	n/a
sub-20950	Go	n/a	0.494	1	n/a
sub-20950	Stop	0.650	0.000	0	0
sub-20950	Stop	0.700	0.000	0	1
sub-20950	Go	n/a	0.500	1	n/a
sub-20950	Go	n/a	0.810	1	n/a
sub-20950	Go	n/a	0.454	1	n/a
sub-20950	Go	n/a	0.565	1	n/a
sub-20950	Go	n/a	0.544	1	n/a
sub-20950	Go	n/a	0.531	1	n/a
sub-20950	Go	n/a	0.446	1	n/a
sub-20950	Stop	0.650	0.000	0	0
sub-20950	Go	n/a	0.784	1	n/a
sub-20950	Go	n/a	0.751	1	n/a
sub-20950	Go	n/a	0.749	1	n/a
sub-20950	Go	n/a	0.587	1	n/a
sub-20950	Go	n/a	0.000	0	n/a
sub-20950	Go	n/a	0.469	1	n/a
sub-20950	Go	n/a	0.499	1	n/a
sub-20950	Go	n/a	0.593	1	n/a
sub-20950	Go	n/a	0.409	1	n/a
sub-20950	Go	n/a	0.638	1	n/a
sub-20950	Go	n/a	0.577	1	n/a
sub-20950	Stop	0.700	0.000	0	0
sub-20950	Go	n/a	0.824	1	n/a
