participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-23979	Go	n/a	0.000	0	n/a
sub-23979	Stop	0.750	0.000	0	0
sub-23979	Stop	0.800	0.000	0	0
sub-23979	Stop	0.850	0.000	0	1
sub-23979	Go	n/a	0.343	1	n/a
sub-23979	Go	n/a	0.443	1	n/a
sub-23979	Stop	0.800	0.000	0	1
sub-23979	Go	n/a	0.439	1	n/a
sub-23979	Go	n/a	0.763	1	n/a
sub-23979	Go	n/a	0.698	1	n/a
sub-23979	Go	n/a	0.774	1	n/a
sub-23979	Stop	0.750	0.000	0	0
sub-23979	Stop	0.800	0.000	0	0
sub-23979	Go	n/a	0.533	1	n/a
sub-23979	Go	n/a	0.516	1	n/a
sub-23979	Go	n/a	0.555	1	n/a
sub-23979	Stop	0.750	0.000	0	0
sub-23979	Stop	0.800	0.000	0	0
sub-23979	Go	n/a	0.487	1	n/a
sub-23979	Stop	0.850	0.000	0	1
sub-23979	Go	n/a	0.436	1	n/a
sub-23979	Go	n/a	0.000	0	n/a
sub-23979	Stop	0.800	0.000	0	1
sub-23979	Go	n/a	0.530	1	n/a
sub-23979	Stop	0.750	0.000	0	1
sub-23979	Go	n/a	0.411	1	n/a
sub-23979	Go	n/a	0.851	1	n/a
sub-23979	Go	n/a	0.663	1	n/a
sub-23979	Go	n/a	0.686	1	n/a
sub-23979	Go	n/a	0.659	1	n/a
sub-23979	Go	n/a	0.725	1	n/a
sub-23979	Stop	0.700	0.000	0	1
sub-23979	Go	n/a	0.358	1	n/a
sub-23979	Go	n/a	0.440	1	n/a
sub-23979	Go	n/a	0.642	1	n/a
sub-23979	Go	n/a	0.625	1	n/a
sub-23979	Stop	0.650	0.000	0	1
sub-23979	Go	n/a	0.273	1	n/a
sub-23979	Go	n/a	0.595	1	n/a
sub-23979	Go	n/a	0.654	1	n/a
sub-23979	Go	n/a	0.654	1	n/a
sub-23979	Go	n/a	0.552	1	n/a
sub-23979	Stop	0.600	0.000	0	0
sub-23979	Go	n/a	0.580	1	n/a
sub-23979	Go	n/a	0.746	1	n/a
sub-23979	Go	n/a	0.644	1	n/a
sub-23979	Go	n/a	0.840	1	n/a
sub-23979	Stop	0.650	0.000	0	1
sub-23979	Stop	0.600	0.000	0	0
sub-23979	Go	n/a	0.514	1	n/a
sub-23979	Go	n/a	0.659	1	n/a
sub-23979	Stop	0.650	0.000	0	1
sub-23979	Go	n/a	0.664	1	n/a
sub-23979	Go	n/a	0.722	1	n/a
sub-23979	Go	n/a	0.643	1	n/a
sub-23979	Go	n/a	0.601	1	n/a
sub-23979	Go	n/a	0.614	1	n/a
sub-23979	Go	n/a	0.663	1	n/a
sub-23979	Go	n/a	0.714	1	n/a
sub-23979	Go	n/a	0.790	1	n/a
sub-23979	Go	n/a	0.825	1	n/a
sub-23979	Go	n/a	0.904	1	n/a
sub-23979	Go	n/a	0.768	1	n/a
sub-23979	Go	n/a	0.000	0	n/a
sub-23979	Go	n/a	0.593	1	n/a
sub-23979	Go	n/a	0.644	1	n/a
sub-23979	Stop	0.600	0.000	0	0
sub-23979	Go	n/a	0.480	1	n/a
sub-23979	Go	n/a	0.395	1	n/a
sub-23979	Go	n/a	0.538	1	n/a
sub-23979	Go	n/a	0.703	1	n/a
sub-23979	Go	n/a	0.901	1	n/a
sub-23979	Stop	0.650	0.000	0	1
sub-23979	Stop	0.600	0.000	0	0
sub-23979	Go	n/a	0.441	1	n/a
sub-23979	Go	n/a	0.392	1	n/a
sub-23979	Go	n/a	0.703	1	n/a
sub-23979	Go	n/a	0.600	1	n/a
sub-23979	Stop	0.650	0.000	0	1
sub-23979	Go	n/a	0.606	1	n/a
sub-23979	Stop	0.600	0.000	0	0
sub-23979	Stop	0.650	0.000	0	0
sub-23979	Go	n/a	0.554	1	n/a
sub-23979	Stop	0.700	0.000	0	1
sub-23979	Go	n/a	0.636	1	n/a
sub-23979	Go	n/a	0.884	1	n/a
sub-23979	Go	n/a	0.833	1	n/a
sub-23979	Go	n/a	0.714	1	n/a
sub-23979	Go	n/a	0.628	1	n/a
sub-23979	Go	n/a	0.638	1	n/a
sub-23979	Stop	0.650	0.000	0	1
sub-23979	Go	n/a	0.651	1	n/a
sub-23979	Stop	0.600	0.000	0	1
sub-23979	Go	n/a	0.956	1	n/a
sub-23979	Go	n/a	0.000	0	n/a
sub-23979	Go	n/a	0.536	1	n/a
sub-23979	Go	n/a	0.724	1	n/a
sub-23979	Go	n/a	0.775	1	n/a
sub-23979	Go	n/a	0.516	1	n/a
sub-23979	Go	n/a	0.667	1	n/a
sub-23979	Go	n/a	0.428	1	n/a
sub-23979	Stop	0.550	0.000	0	1
sub-23979	Stop	0.500	0.000	0	0
sub-23979	Go	n/a	0.514	1	n/a
sub-23979	Go	n/a	0.588	1	n/a
sub-23979	Stop	0.750	0.000	0	1
sub-23979	Go	n/a	0.265	1	n/a
sub-23979	Stop	0.700	0.000	0	1
sub-23979	Stop	0.650	0.246	1	0
sub-23979	Go	n/a	0.391	1	n/a
sub-23979	Go	n/a	0.452	1	n/a
sub-23979	Stop	0.700	0.000	0	0
sub-23979	Go	n/a	0.622	1	n/a
sub-23979	Go	n/a	0.371	1	n/a
sub-23979	Go	n/a	0.604	1	n/a
sub-23979	Go	n/a	0.360	1	n/a
sub-23979	Go	n/a	0.654	1	n/a
sub-23979	Stop	0.750	0.000	0	1
sub-23979	Go	n/a	0.378	1	n/a
sub-23979	Go	n/a	0.341	1	n/a
sub-23979	Go	n/a	0.340	1	n/a
sub-23979	Go	n/a	0.445	1	n/a
sub-23979	Go	n/a	0.432	1	n/a
sub-23979	Go	n/a	0.522	1	n/a
sub-23979	Go	n/a	0.445	1	n/a
sub-23979	Stop	0.700	0.000	0	1
sub-23979	Stop	0.650	0.000	0	0
sub-23979	Go	n/a	0.393	1	n/a
sub-23979	Go	n/a	0.514	1	n/a
sub-23979	Go	n/a	0.321	1	n/a
sub-23979	Go	n/a	0.408	1	n/a
sub-23979	Stop	0.700	0.000	0	1
sub-23979	Go	n/a	0.355	1	n/a
sub-23979	Go	n/a	0.486	1	n/a
sub-23979	Go	n/a	0.537	1	n/a
sub-23979	Stop	0.650	0.000	0	0
sub-23979	Go	n/a	0.255	1	n/a
sub-23979	Go	n/a	0.647	1	n/a
sub-23979	Stop	0.700	0.000	0	1
sub-23979	Go	n/a	0.461	1	n/a
sub-23979	Go	n/a	0.567	1	n/a
sub-23979	Go	n/a	0.578	1	n/a
sub-23979	Go	n/a	0.538	0	n/a
sub-23979	Go	n/a	0.813	1	n/a
sub-23979	Go	n/a	0.463	1	n/a
sub-23979	Go	n/a	0.264	1	n/a
sub-23979	Go	n/a	0.377	1	n/a
sub-23979	Stop	0.650	0.000	0	1
sub-23979	Go	n/a	0.600	1	n/a
sub-23979	Stop	0.600	0.000	0	0
sub-23979	Stop	0.650	0.000	0	1
sub-23979	Go	n/a	0.359	1	n/a
sub-23979	Go	n/a	0.347	1	n/a
sub-23979	Go	n/a	0.232	1	n/a
sub-23979	Go	n/a	0.503	1	n/a
sub-23979	Go	n/a	0.197	1	n/a
sub-23979	Go	n/a	0.594	0	n/a
sub-23979	Go	n/a	0.212	0	n/a
sub-23979	Stop	0.600	0.351	1	0
sub-23979	Stop	0.650	0.000	0	1
sub-23979	Go	n/a	0.450	1	n/a
sub-23979	Go	n/a	0.316	1	n/a
sub-23979	Go	n/a	0.308	1	n/a
sub-23979	Go	n/a	0.200	1	n/a
sub-23979	Go	n/a	0.338	1	n/a
sub-23979	Go	n/a	0.426	1	n/a
sub-23979	Go	n/a	0.485	1	n/a
sub-23979	Go	n/a	0.582	1	n/a
sub-23979	Stop	0.600	0.248	0	0
sub-23979	Go	n/a	0.589	1	n/a
sub-23979	Stop	0.650	0.271	1	0
sub-23979	Go	n/a	0.451	1	n/a
sub-23979	Go	n/a	0.556	1	n/a
sub-23979	Go	n/a	0.199	1	n/a
sub-23979	Stop	0.700	0.098	1	0
sub-23979	Go	n/a	0.080	1	n/a
sub-23979	Go	n/a	0.256	1	n/a
sub-23979	Go	n/a	0.248	1	n/a
sub-23979	Go	n/a	0.357	1	n/a
sub-23979	Stop	0.750	0.000	0	0
sub-23979	Go	n/a	0.348	1	n/a
sub-23979	Go	n/a	0.273	1	n/a
sub-23979	Go	n/a	0.327	1	n/a
sub-23979	Go	n/a	0.428	1	n/a
sub-23979	Go	n/a	0.478	1	n/a
sub-23979	Stop	0.800	0.000	0	0
sub-23979	Go	n/a	0.226	1	n/a
sub-23979	Go	n/a	0.231	1	n/a
sub-23979	Stop	0.850	0.000	0	0
sub-23979	Go	n/a	0.352	1	n/a
sub-23979	Stop	0.900	0.000	0	1
sub-23979	Go	n/a	0.421	1	n/a
sub-23979	Stop	0.750	0.000	0	0
sub-23979	Go	n/a	0.267	1	n/a
sub-23979	Go	n/a	0.260	1	n/a
sub-23979	Go	n/a	0.182	1	n/a
sub-23979	Go	n/a	0.263	1	n/a
sub-23979	Go	n/a	0.352	1	n/a
sub-23979	Go	n/a	0.189	1	n/a
sub-23979	Go	n/a	0.318	1	n/a
sub-23979	Go	n/a	0.140	0	n/a
sub-23979	Stop	0.800	0.000	0	1
sub-23979	Go	n/a	0.236	1	n/a
sub-23979	Go	n/a	0.153	0	n/a
sub-23979	Go	n/a	0.057	1	n/a
sub-23979	Go	n/a	0.200	1	n/a
sub-23979	Go	n/a	0.304	1	n/a
sub-23979	Go	n/a	0.199	1	n/a
sub-23979	Stop	0.750	0.000	0	0
sub-23979	Go	n/a	0.194	0	n/a
sub-23979	Go	n/a	0.225	0	n/a
sub-23979	Stop	0.800	0.000	0	0
sub-23979	Go	n/a	0.157	0	n/a
sub-23979	Go	n/a	0.272	1	n/a
sub-23979	Stop	0.850	0.000	0	0
sub-23979	Go	n/a	0.219	0	n/a
sub-23979	Stop	0.900	0.000	0	0
sub-23979	Go	n/a	0.356	1	n/a
sub-23979	Go	n/a	0.356	1	n/a
sub-23979	Stop	0.950	0.000	0	0
sub-23979	Go	n/a	0.499	1	n/a
sub-23979	Stop	1.000	0.000	0	1
