participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-24089	Stop	0.750	0.000	0	0
sub-24089	Go	n/a	0.309	1	n/a
sub-24089	Go	n/a	0.342	0	n/a
sub-24089	Go	n/a	0.316	1	n/a
sub-24089	Go	n/a	0.272	0	n/a
sub-24089	Stop	0.800	0.000	0	0
sub-24089	Go	n/a	0.413	1	n/a
sub-24089	Stop	0.850	0.000	0	0
sub-24089	Stop	0.900	0.000	0	0
sub-24089	Go	n/a	0.473	1	n/a
sub-24089	Stop	0.950	0.000	0	0
sub-24089	Go	n/a	0.385	1	n/a
sub-24089	Go	n/a	0.378	1	n/a
sub-24089	Stop	1.000	0.000	0	0
sub-24089	Go	n/a	0.358	1	n/a
sub-24089	Go	n/a	0.374	1	n/a
sub-24089	Go	n/a	0.423	1	n/a
sub-24089	Go	n/a	0.336	1	n/a
sub-24089	Go	n/a	0.288	1	n/a
sub-24089	Go	n/a	0.370	1	n/a
sub-24089	Stop	0.750	0.000	0	0
sub-24089	Go	n/a	0.672	1	n/a
sub-24089	Go	n/a	0.944	1	n/a
sub-24089	Go	n/a	0.516	1	n/a
sub-24089	Stop	0.800	0.000	0	0
sub-24089	Go	n/a	0.383	1	n/a
sub-24089	Go	n/a	0.376	1	n/a
sub-24089	Stop	0.850	0.000	0	0
sub-24089	Go	n/a	0.361	1	n/a
sub-24089	Go	n/a	0.536	1	n/a
sub-24089	Go	n/a	0.349	1	n/a
sub-24089	Stop	0.900	0.000	0	0
sub-24089	Stop	0.950	0.000	0	0
sub-24089	Stop	1.000	0.000	0	0
sub-24089	Go	n/a	0.380	1	n/a
sub-24089	Go	n/a	0.402	1	n/a
sub-24089	Go	n/a	0.411	1	n/a
sub-24089	Go	n/a	0.454	1	n/a
sub-24089	Go	n/a	0.307	1	n/a
sub-24089	Go	n/a	0.494	1	n/a
sub-24089	Go	n/a	0.371	1	n/a
sub-24089	Stop	1.000	0.000	0	0
sub-24089	Go	n/a	0.375	1	n/a
sub-24089	Go	n/a	0.448	1	n/a
sub-24089	Go	n/a	0.273	1	n/a
sub-24089	Go	n/a	0.528	1	n/a
sub-24089	Go	n/a	0.466	1	n/a
sub-24089	Go	n/a	0.366	1	n/a
sub-24089	Stop	1.000	0.000	0	0
sub-24089	Go	n/a	0.359	1	n/a
sub-24089	Stop	1.000	0.000	0	0
sub-24089	Stop	1.000	0.000	0	0
sub-24089	Go	n/a	0.630	1	n/a
sub-24089	Go	n/a	0.357	1	n/a
sub-24089	Go	n/a	0.389	1	n/a
sub-24089	Go	n/a	0.585	1	n/a
sub-24089	Go	n/a	0.646	1	n/a
sub-24089	Stop	1.000	0.000	0	0
sub-24089	Go	n/a	0.540	1	n/a
sub-24089	Go	n/a	0.568	1	n/a
sub-24089	Go	n/a	0.446	1	n/a
sub-24089	Go	n/a	0.426	1	n/a
sub-24089	Go	n/a	0.757	1	n/a
sub-24089	Go	n/a	0.355	1	n/a
sub-24089	Go	n/a	0.732	0	n/a
sub-24089	Stop	1.000	0.000	0	0
sub-24089	Go	n/a	0.611	1	n/a
sub-24089	Go	n/a	0.630	1	n/a
sub-24089	Go	n/a	0.417	1	n/a
sub-24089	Stop	1.000	0.000	0	0
sub-24089	Go	n/a	0.499	1	n/a
sub-24089	Stop	1.000	0.000	0	0
sub-24089	Go	n/a	0.378	1	n/a
sub-24089	Stop	1.000	0.000	0	0
sub-24089	Go	n/a	0.402	1	n/a
sub-24089	Go	n/a	0.623	1	n/a
sub-24089	Go	n/a	0.634	1	n/a
sub-24089	Go	n/a	0.514	1	n/a
sub-24089	Go	n/a	0.000	0	n/a
sub-24089	Go	n/a	0.388	1	n/a
sub-24089	Stop	1.000	0.000	0	0
sub-24089	Stop	1.000	0.000	0	0
sub-24089	Go	n/a	0.351	1	n/a
sub-24089	Go	n/a	0.493	1	n/a
sub-24089	Go	n/a	0.366	1	n/a
sub-24089	Go	n/a	0.380	1	n/a
sub-24089	Go	n/a	0.331	1	n/a
sub-24089	Stop	1.000	0.000	0	0
sub-24089	Stop	1.000	0.000	0	0
sub-24089	Go	n/a	0.409	0	n/a
sub-24089	Go	n/a	0.677	1	n/a
sub-24089	Stop	1.000	0.000	0	0
sub-24089	Go	n/a	0.067	0	n/a
sub-24089	Go	n/a	0.507	1	n/a
sub-24089	Go	n/a	0.465	1	n/a
sub-24089	Go	n/a	0.430	1	n/a
sub-24089	Go	n/a	0.450	1	n/a
sub-24089	Go	n/a	0.552	1	n/a
sub-24089	Go	n/a	0.610	1	n/a
sub-24089	Stop	1.000	0.000	0	0
sub-24089	Stop	1.000	0.000	0	1
sub-24089	Go	n/a	0.000	0	n/a
sub-24089	Go	n/a	0.941	1	n/a
sub-24089	Go	n/a	0.488	1	n/a
sub-24089	Stop	0.750	0.000	0	0
sub-24089	Go	n/a	0.427	1	n/a
sub-24089	Stop	0.800	0.000	0	0
sub-24089	Go	n/a	0.500	1	n/a
sub-24089	Go	n/a	0.640	1	n/a
sub-24089	Go	n/a	0.435	1	n/a
sub-24089	Stop	0.850	0.000	0	1
sub-24089	Go	n/a	0.355	1	n/a
sub-24089	Go	n/a	0.481	1	n/a
sub-24089	Go	n/a	0.437	1	n/a
sub-24089	Go	n/a	0.643	1	n/a
sub-24089	Go	n/a	0.369	1	n/a
sub-24089	Go	n/a	0.286	1	n/a
sub-24089	Stop	0.800	0.000	0	1
sub-24089	Go	n/a	0.474	1	n/a
