participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-23991	Go	n/a	0.721	1	n/a
sub-23991	Stop	0.750	n/a	0	0
sub-23991	Go	n/a	0.740	1	n/a
sub-23991	Stop	0.800	n/a	0	1
sub-23991	Stop	0.750	n/a	0	0
sub-23991	Stop	0.800	n/a	0	1
sub-23991	Go	n/a	0.466	1	n/a
sub-23991	Go	n/a	0.711	1	n/a
sub-23991	Go	n/a	0.782	1	n/a
sub-23991	Go	n/a	0.661	1	n/a
sub-23991	Go	n/a	0.670	1	n/a
sub-23991	Stop	0.750	n/a	0	1
sub-23991	Go	n/a	0.937	1	n/a
sub-23991	Go	n/a	0.751	1	n/a
sub-23991	Go	n/a	0.628	1	n/a
sub-23991	Stop	0.700	n/a	0	1
sub-23991	Go	n/a	0.761	1	n/a
sub-23991	Go	n/a	0.453	1	n/a
sub-23991	Go	n/a	0.649	1	n/a
sub-23991	Stop	0.750	n/a	0	1
sub-23991	Go	n/a	0.643	1	n/a
sub-23991	Go	n/a	0.559	1	n/a
sub-23991	Stop	0.700	n/a	0	1
sub-23991	Go	n/a	0.649	1	n/a
sub-23991	Go	n/a	0.770	1	n/a
sub-23991	Go	n/a	0.714	1	n/a
sub-23991	Stop	0.650	n/a	0	1
sub-23991	Stop	0.600	n/a	0	0
sub-23991	Go	n/a	0.847	1	n/a
sub-23991	Go	n/a	0.822	1	n/a
sub-23991	Go	n/a	0.576	1	n/a
sub-23991	Go	n/a	0.830	1	n/a
sub-23991	Go	n/a	0.724	1	n/a
sub-23991	Go	n/a	0.617	1	n/a
sub-23991	Stop	0.650	n/a	0	1
sub-23991	Go	n/a	0.568	1	n/a
sub-23991	Go	n/a	0.895	1	n/a
sub-23991	Go	n/a	0.787	1	n/a
sub-23991	Go	n/a	0.890	1	n/a
sub-23991	Go	n/a	0.758	1	n/a
sub-23991	Stop	0.600	n/a	0	1
sub-23991	Stop	0.550	n/a	0	1
sub-23991	Stop	0.500	n/a	0	0
sub-23991	Stop	0.550	n/a	0	1
sub-23991	Go	n/a	0.913	1	n/a
sub-23991	Go	n/a	n/a	0	n/a
sub-23991	Go	n/a	n/a	0	n/a
sub-23991	Go	n/a	0.846	1	n/a
sub-23991	Go	n/a	0.778	1	n/a
sub-23991	Stop	0.500	n/a	0	1
sub-23991	Go	n/a	0.899	1	n/a
sub-23991	Go	n/a	n/a	0	n/a
sub-23991	Go	n/a	0.683	1	n/a
