participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-22705	Go	n/a	0.846	1	n/a
sub-22705	Stop	0.750	0.000	0	1
sub-22705	Go	n/a	0.879	1	n/a
sub-22705	Go	n/a	0.712	1	n/a
sub-22705	Go	n/a	0.614	1	n/a
sub-22705	Go	n/a	0.631	1	n/a
sub-22705	Go	n/a	0.669	1	n/a
sub-22705	Stop	0.700	0.000	0	0
sub-22705	Stop	0.750	0.000	0	0
sub-22705	Stop	0.800	0.000	0	1
sub-22705	Go	n/a	0.514	1	n/a
sub-22705	Stop	0.750	0.000	0	0
sub-22705	Go	n/a	0.906	1	n/a
sub-22705	Go	n/a	0.865	1	n/a
sub-22705	Stop	0.800	0.000	0	1
sub-22705	Go	n/a	0.844	1	n/a
sub-22705	Stop	0.750	0.000	0	0
sub-22705	Stop	0.800	0.000	0	1
sub-22705	Go	n/a	0.847	1	n/a
sub-22705	Go	n/a	0.000	0	n/a
sub-22705	Stop	0.750	0.000	0	0
sub-22705	Go	n/a	0.784	1	n/a
sub-22705	Go	n/a	0.514	1	n/a
sub-22705	Go	n/a	0.000	0	n/a
sub-22705	Stop	0.800	0.000	0	0
sub-22705	Stop	0.850	0.000	0	1
sub-22705	Go	n/a	0.526	1	n/a
sub-22705	Stop	0.800	0.000	0	1
sub-22705	Go	n/a	0.754	1	n/a
sub-22705	Stop	0.750	0.000	0	1
sub-22705	Go	n/a	0.777	1	n/a
sub-22705	Go	n/a	0.759	1	n/a
sub-22705	Stop	0.700	0.000	0	1
sub-22705	Go	n/a	0.905	1	n/a
sub-22705	Stop	0.650	0.000	0	0
sub-22705	Go	n/a	0.768	1	n/a
sub-22705	Go	n/a	0.859	1	n/a
sub-22705	Go	n/a	0.739	1	n/a
sub-22705	Stop	0.700	0.000	0	1
sub-22705	Go	n/a	0.995	1	n/a
sub-22705	Go	n/a	0.885	1	n/a
sub-22705	Go	n/a	0.712	1	n/a
sub-22705	Go	n/a	0.778	1	n/a
sub-22705	Go	n/a	0.769	1	n/a
sub-22705	Stop	0.650	0.000	0	1
sub-22705	Go	n/a	0.000	0	n/a
sub-22705	Go	n/a	0.558	1	n/a
sub-22705	Stop	0.600	0.000	0	1
sub-22705	Go	n/a	0.855	1	n/a
sub-22705	Go	n/a	0.456	1	n/a
sub-22705	Go	n/a	0.655	1	n/a
sub-22705	Go	n/a	0.326	1	n/a
sub-22705	Go	n/a	0.616	1	n/a
sub-22705	Go	n/a	0.219	1	n/a
sub-22705	Go	n/a	0.517	1	n/a
sub-22705	Stop	0.550	0.000	0	0
sub-22705	Go	n/a	0.830	1	n/a
sub-22705	Go	n/a	0.886	1	n/a
sub-22705	Stop	0.600	0.000	0	1
sub-22705	Go	n/a	0.542	1	n/a
sub-22705	Go	n/a	0.958	1	n/a
sub-22705	Go	n/a	0.650	1	n/a
sub-22705	Go	n/a	0.567	1	n/a
sub-22705	Go	n/a	0.693	1	n/a
sub-22705	Go	n/a	0.542	0	n/a
sub-22705	Go	n/a	0.484	1	n/a
sub-22705	Stop	0.550	0.000	0	0
sub-22705	Go	n/a	0.000	0	n/a
sub-22705	Go	n/a	0.630	1	n/a
sub-22705	Go	n/a	0.774	1	n/a
sub-22705	Go	n/a	0.656	1	n/a
sub-22705	Go	n/a	0.826	1	n/a
sub-22705	Go	n/a	0.810	1	n/a
sub-22705	Go	n/a	0.870	1	n/a
sub-22705	Go	n/a	0.735	1	n/a
sub-22705	Stop	0.600	0.000	0	0
sub-22705	Go	n/a	0.813	1	n/a
sub-22705	Go	n/a	0.682	1	n/a
sub-22705	Go	n/a	0.521	1	n/a
sub-22705	Go	n/a	0.672	1	n/a
sub-22705	Go	n/a	0.303	1	n/a
sub-22705	Go	n/a	0.351	1	n/a
sub-22705	Stop	0.650	0.000	0	1
sub-22705	Go	n/a	0.717	1	n/a
sub-22705	Go	n/a	0.630	1	n/a
sub-22705	Stop	0.600	0.000	0	0
sub-22705	Go	n/a	0.781	1	n/a
sub-22705	Go	n/a	0.901	1	n/a
sub-22705	Go	n/a	0.801	1	n/a
sub-22705	Go	n/a	0.777	1	n/a
sub-22705	Go	n/a	0.000	0	n/a
sub-22705	Go	n/a	0.726	1	n/a
sub-22705	Stop	0.650	0.000	0	1
sub-22705	Go	n/a	0.641	1	n/a
sub-22705	Go	n/a	0.899	1	n/a
sub-22705	Go	n/a	0.705	1	n/a
sub-22705	Go	n/a	0.755	1	n/a
sub-22705	Stop	0.600	0.000	0	1
sub-22705	Go	n/a	0.976	1	n/a
sub-22705	Stop	0.550	0.000	0	1
sub-22705	Stop	0.500	0.000	0	0
sub-22705	Go	n/a	0.743	1	n/a
sub-22705	Go	n/a	0.695	0	n/a
sub-22705	Go	n/a	0.603	1	n/a
sub-22705	Go	n/a	0.733	1	n/a
sub-22705	Stop	0.750	0.000	0	0
sub-22705	Go	n/a	0.741	1	n/a
sub-22705	Go	n/a	0.636	1	n/a
sub-22705	Go	n/a	0.604	1	n/a
sub-22705	Go	n/a	0.568	1	n/a
sub-22705	Go	n/a	0.397	1	n/a
sub-22705	Stop	0.800	0.000	0	0
sub-22705	Stop	0.850	0.000	0	1
sub-22705	Go	n/a	0.438	1	n/a
sub-22705	Stop	0.800	0.000	0	1
sub-22705	Go	n/a	0.461	1	n/a
sub-22705	Go	n/a	0.607	1	n/a
sub-22705	Stop	0.750	0.000	0	1
sub-22705	Stop	0.700	0.000	0	1
sub-22705	Go	n/a	0.409	1	n/a
sub-22705	Go	n/a	0.743	1	n/a
sub-22705	Stop	0.650	0.000	0	1
sub-22705	Go	n/a	0.652	1	n/a
sub-22705	Go	n/a	0.000	0	n/a
sub-22705	Go	n/a	0.662	1	n/a
sub-22705	Stop	0.600	0.000	0	0
sub-22705	Go	n/a	0.986	1	n/a
sub-22705	Go	n/a	0.439	1	n/a
sub-22705	Go	n/a	0.624	1	n/a
sub-22705	Stop	0.650	0.000	0	1
sub-22705	Go	n/a	0.664	1	n/a
sub-22705	Go	n/a	0.815	1	n/a
sub-22705	Go	n/a	0.686	1	n/a
sub-22705	Go	n/a	0.712	1	n/a
sub-22705	Go	n/a	0.884	1	n/a
sub-22705	Go	n/a	0.767	1	n/a
sub-22705	Go	n/a	0.583	1	n/a
sub-22705	Go	n/a	0.697	1	n/a
sub-22705	Go	n/a	0.513	1	n/a
sub-22705	Stop	0.600	0.000	0	0
sub-22705	Go	n/a	0.415	1	n/a
sub-22705	Go	n/a	0.620	1	n/a
sub-22705	Go	n/a	0.802	1	n/a
sub-22705	Go	n/a	0.739	1	n/a
sub-22705	Go	n/a	0.713	1	n/a
sub-22705	Go	n/a	0.638	1	n/a
sub-22705	Go	n/a	0.746	1	n/a
sub-22705	Go	n/a	0.664	1	n/a
sub-22705	Go	n/a	0.638	1	n/a
sub-22705	Go	n/a	0.626	1	n/a
sub-22705	Go	n/a	0.563	1	n/a
sub-22705	Go	n/a	0.755	1	n/a
sub-22705	Go	n/a	0.581	1	n/a
