participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-23677	Stop	0.750	0.000	0	1
sub-23677	Go	n/a	0.000	0	n/a
sub-23677	Stop	0.700	0.000	0	0
sub-23677	Go	n/a	0.552	1	n/a
sub-23677	Stop	0.750	0.000	0	0
sub-23677	Go	n/a	0.685	1	n/a
sub-23677	Go	n/a	0.443	1	n/a
sub-23677	Go	n/a	0.603	1	n/a
sub-23677	Stop	0.800	0.000	0	0
sub-23677	Go	n/a	0.485	1	n/a
sub-23677	Go	n/a	0.617	1	n/a
sub-23677	Go	n/a	0.626	1	n/a
sub-23677	Stop	0.850	0.000	0	1
sub-23677	Stop	0.800	0.000	0	1
sub-23677	Go	n/a	0.636	1	n/a
sub-23677	Go	n/a	0.813	1	n/a
sub-23677	Go	n/a	0.848	1	n/a
sub-23677	Go	n/a	0.540	1	n/a
sub-23677	Go	n/a	0.748	1	n/a
sub-23677	Go	n/a	0.571	1	n/a
sub-23677	Go	n/a	0.637	1	n/a
sub-23677	Stop	0.750	0.000	0	1
sub-23677	Go	n/a	0.610	1	n/a
sub-23677	Stop	0.700	0.000	0	1
sub-23677	Go	n/a	0.528	1	n/a
sub-23677	Go	n/a	0.709	1	n/a
sub-23677	Go	n/a	0.733	1	n/a
sub-23677	Stop	0.650	0.000	0	1
sub-23677	Go	n/a	0.525	1	n/a
sub-23677	Go	n/a	0.753	1	n/a
sub-23677	Go	n/a	0.726	1	n/a
sub-23677	Stop	0.600	0.000	0	1
sub-23677	Stop	0.550	0.000	0	0
sub-23677	Stop	0.600	0.000	0	1
sub-23677	Stop	0.550	0.000	0	1
sub-23677	Go	n/a	0.894	1	n/a
sub-23677	Go	n/a	0.814	1	n/a
sub-23677	Go	n/a	0.596	1	n/a
sub-23677	Go	n/a	0.871	1	n/a
sub-23677	Go	n/a	0.664	1	n/a
sub-23677	Go	n/a	0.757	1	n/a
sub-23677	Stop	0.500	0.415	1	0
sub-23677	Stop	0.550	0.000	0	1
sub-23677	Go	n/a	0.888	1	n/a
sub-23677	Go	n/a	0.809	1	n/a
sub-23677	Go	n/a	0.927	1	n/a
sub-23677	Stop	0.500	0.000	0	1
sub-23677	Go	n/a	0.710	1	n/a
sub-23677	Go	n/a	0.394	1	n/a
sub-23677	Stop	0.450	0.000	0	0
sub-23677	Go	n/a	0.942	1	n/a
sub-23677	Go	n/a	0.657	1	n/a
sub-23677	Go	n/a	0.000	0	n/a
sub-23677	Go	n/a	0.571	1	n/a
sub-23677	Go	n/a	0.579	1	n/a
sub-23677	Go	n/a	0.530	0	n/a
sub-23677	Go	n/a	0.537	1	n/a
sub-23677	Go	n/a	0.592	1	n/a
sub-23677	Go	n/a	0.450	1	n/a
sub-23677	Go	n/a	0.606	1	n/a
sub-23677	Go	n/a	0.483	1	n/a
sub-23677	Go	n/a	0.421	1	n/a
sub-23677	Stop	0.500	0.478	1	0
sub-23677	Go	n/a	0.741	1	n/a
sub-23677	Go	n/a	0.730	1	n/a
sub-23677	Go	n/a	0.812	1	n/a
sub-23677	Go	n/a	0.504	1	n/a
sub-23677	Go	n/a	0.668	1	n/a
sub-23677	Stop	0.550	0.000	0	0
sub-23677	Go	n/a	0.670	1	n/a
sub-23677	Go	n/a	0.837	1	n/a
sub-23677	Go	n/a	0.608	1	n/a
sub-23677	Go	n/a	0.582	1	n/a
sub-23677	Go	n/a	0.592	1	n/a
sub-23677	Go	n/a	0.398	1	n/a
sub-23677	Go	n/a	0.544	1	n/a
sub-23677	Go	n/a	0.464	1	n/a
sub-23677	Go	n/a	0.529	1	n/a
sub-23677	Go	n/a	0.422	1	n/a
sub-23677	Stop	0.600	0.000	0	1
sub-23677	Go	n/a	0.673	1	n/a
sub-23677	Stop	0.550	0.000	0	0
sub-23677	Go	n/a	0.748	1	n/a
sub-23677	Go	n/a	0.641	1	n/a
sub-23677	Go	n/a	0.778	1	n/a
sub-23677	Go	n/a	0.508	1	n/a
sub-23677	Go	n/a	0.610	1	n/a
sub-23677	Stop	0.600	0.000	0	1
sub-23677	Stop	0.550	0.000	0	1
sub-23677	Stop	0.500	0.000	0	0
sub-23677	Stop	0.550	0.000	0	1
sub-23677	Stop	0.500	0.000	0	1
sub-23677	Go	n/a	0.000	0	n/a
sub-23677	Go	n/a	0.369	1	n/a
sub-23677	Stop	0.450	0.459	1	0
sub-23677	Stop	0.500	0.000	0	1
sub-23677	Go	n/a	0.683	1	n/a
sub-23677	Go	n/a	0.643	1	n/a
sub-23677	Go	n/a	0.390	1	n/a
sub-23677	Go	n/a	0.500	1	n/a
sub-23677	Go	n/a	0.425	1	n/a
sub-23677	Go	n/a	0.433	1	n/a
sub-23677	Go	n/a	0.433	1	n/a
sub-23677	Go	n/a	0.391	1	n/a
sub-23677	Go	n/a	0.696	1	n/a
sub-23677	Go	n/a	0.405	1	n/a
sub-23677	Go	n/a	0.281	1	n/a
sub-23677	Stop	0.750	0.000	0	0
sub-23677	Go	n/a	0.000	0	n/a
sub-23677	Go	n/a	0.430	1	n/a
sub-23677	Go	n/a	0.408	1	n/a
sub-23677	Go	n/a	0.555	1	n/a
sub-23677	Stop	0.800	0.180	1	0
sub-23677	Stop	0.850	0.000	0	1
sub-23677	Go	n/a	0.630	1	n/a
sub-23677	Go	n/a	0.543	1	n/a
sub-23677	Go	n/a	0.554	1	n/a
sub-23677	Stop	0.800	0.000	0	1
sub-23677	Go	n/a	0.828	0	n/a
sub-23677	Go	n/a	0.500	1	n/a
sub-23677	Stop	0.750	0.000	0	1
sub-23677	Go	n/a	0.847	1	n/a
sub-23677	Go	n/a	0.772	1	n/a
sub-23677	Stop	0.700	0.000	0	1
sub-23677	Go	n/a	0.550	1	n/a
sub-23677	Go	n/a	0.817	1	n/a
sub-23677	Go	n/a	0.838	1	n/a
sub-23677	Stop	0.650	0.000	0	0
sub-23677	Go	n/a	0.000	0	n/a
sub-23677	Go	n/a	0.477	1	n/a
sub-23677	Go	n/a	0.419	1	n/a
sub-23677	Stop	0.700	0.000	0	0
sub-23677	Go	n/a	0.719	1	n/a
sub-23677	Go	n/a	0.727	1	n/a
sub-23677	Go	n/a	0.442	1	n/a
sub-23677	Go	n/a	0.386	1	n/a
sub-23677	Go	n/a	0.657	1	n/a
sub-23677	Go	n/a	0.485	1	n/a
sub-23677	Go	n/a	0.679	1	n/a
sub-23677	Stop	0.750	0.000	0	0
sub-23677	Stop	0.800	0.000	0	1
sub-23677	Go	n/a	0.661	1	n/a
sub-23677	Go	n/a	0.585	1	n/a
sub-23677	Stop	0.750	0.000	0	1
sub-23677	Go	n/a	0.673	1	n/a
sub-23677	Go	n/a	0.551	1	n/a
sub-23677	Go	n/a	0.738	1	n/a
sub-23677	Go	n/a	0.525	1	n/a
sub-23677	Go	n/a	0.381	1	n/a
sub-23677	Go	n/a	0.424	1	n/a
sub-23677	Stop	0.700	0.000	0	0
sub-23677	Go	n/a	0.562	1	n/a
sub-23677	Go	n/a	0.570	1	n/a
sub-23677	Stop	0.750	0.000	0	0
sub-23677	Stop	0.800	0.000	0	1
sub-23677	Stop	0.750	0.000	0	1
sub-23677	Stop	0.700	0.000	0	0
sub-23677	Go	n/a	0.769	1	n/a
sub-23677	Stop	0.750	0.000	0	0
sub-23677	Go	n/a	0.552	1	n/a
sub-23677	Go	n/a	0.748	1	n/a
sub-23677	Go	n/a	0.545	1	n/a
sub-23677	Stop	0.800	0.000	0	1
sub-23677	Go	n/a	0.656	1	n/a
sub-23677	Go	n/a	0.455	1	n/a
sub-23677	Go	n/a	0.718	0	n/a
sub-23677	Go	n/a	0.499	1	n/a
sub-23677	Stop	0.750	0.000	0	1
sub-23677	Go	n/a	0.579	1	n/a
sub-23677	Stop	0.700	0.000	0	1
sub-23677	Go	n/a	0.713	1	n/a
sub-23677	Go	n/a	0.647	1	n/a
sub-23677	Go	n/a	0.713	1	n/a
sub-23677	Go	n/a	0.454	1	n/a
sub-23677	Stop	0.650	0.000	0	1
sub-23677	Go	n/a	0.961	1	n/a
sub-23677	Go	n/a	0.409	1	n/a
sub-23677	Go	n/a	0.436	1	n/a
sub-23677	Go	n/a	0.429	1	n/a
sub-23677	Go	n/a	0.432	1	n/a
sub-23677	Go	n/a	0.731	1	n/a
sub-23677	Go	n/a	0.795	1	n/a
sub-23677	Go	n/a	0.663	1	n/a
sub-23677	Go	n/a	0.511	1	n/a
sub-23677	Go	n/a	0.987	1	n/a
sub-23677	Go	n/a	0.579	1	n/a
sub-23677	Go	n/a	0.691	1	n/a
sub-23677	Go	n/a	0.522	1	n/a
sub-23677	Go	n/a	0.406	1	n/a
sub-23677	Go	n/a	0.642	1	n/a
sub-23677	Go	n/a	0.415	1	n/a
sub-23677	Stop	0.600	0.000	0	0
sub-23677	Go	n/a	0.619	1	n/a
sub-23677	Go	n/a	0.416	1	n/a
sub-23677	Go	n/a	0.357	1	n/a
sub-23677	Go	n/a	0.325	0	n/a
sub-23677	Stop	0.750	0.000	0	0
sub-23677	Go	n/a	0.520	1	n/a
sub-23677	Stop	0.800	0.000	0	0
sub-23677	Go	n/a	0.799	1	n/a
sub-23677	Go	n/a	0.641	1	n/a
sub-23677	Go	n/a	0.475	1	n/a
sub-23677	Go	n/a	0.425	1	n/a
sub-23677	Stop	0.850	0.000	0	1
sub-23677	Go	n/a	0.656	1	n/a
sub-23677	Stop	0.800	0.000	0	1
sub-23677	Stop	0.750	0.000	0	0
sub-23677	Stop	0.800	0.000	0	0
sub-23677	Go	n/a	0.000	0	n/a
sub-23677	Stop	0.850	0.000	0	0
sub-23677	Go	n/a	0.712	1	n/a
sub-23677	Go	n/a	0.000	0	n/a
sub-23677	Go	n/a	0.298	1	n/a
sub-23677	Go	n/a	0.359	1	n/a
sub-23677	Go	n/a	0.495	1	n/a
sub-23677	Go	n/a	0.313	1	n/a
sub-23677	Go	n/a	0.437	1	n/a
sub-23677	Stop	0.900	0.000	0	1
sub-23677	Stop	0.850	0.000	0	1
sub-23677	Go	n/a	0.328	1	n/a
sub-23677	Stop	0.800	0.000	0	1
sub-23677	Go	n/a	0.602	1	n/a
sub-23677	Go	n/a	0.392	1	n/a
sub-23677	Go	n/a	0.320	1	n/a
sub-23677	Go	n/a	0.297	1	n/a
sub-23677	Go	n/a	0.381	1	n/a
sub-23677	Stop	0.750	0.000	0	0
sub-23677	Go	n/a	0.600	1	n/a
sub-23677	Go	n/a	0.669	1	n/a
sub-23677	Go	n/a	0.496	1	n/a
sub-23677	Stop	0.800	0.000	0	0
sub-23677	Go	n/a	0.333	1	n/a
sub-23677	Go	n/a	0.636	1	n/a
sub-23677	Go	n/a	0.458	1	n/a
sub-23677	Go	n/a	0.415	1	n/a
sub-23677	Go	n/a	0.433	1	n/a
sub-23677	Stop	0.850	0.000	0	1
sub-23677	Go	n/a	0.562	1	n/a
sub-23677	Go	n/a	0.443	1	n/a
sub-23677	Go	n/a	0.475	1	n/a
sub-23677	Go	n/a	0.351	1	n/a
sub-23677	Go	n/a	0.451	1	n/a
sub-23677	Go	n/a	0.403	1	n/a
sub-23677	Go	n/a	0.350	1	n/a
sub-23677	Go	n/a	0.431	1	n/a
sub-23677	Stop	0.800	0.000	0	0
sub-23677	Go	n/a	0.578	1	n/a
sub-23677	Go	n/a	0.470	1	n/a
sub-23677	Go	n/a	0.432	1	n/a
sub-23677	Go	n/a	0.335	1	n/a
sub-23677	Go	n/a	0.369	1	n/a
sub-23677	Stop	0.850	0.000	0	0
sub-23677	Go	n/a	0.480	1	n/a
sub-23677	Stop	0.900	0.000	0	1
sub-23677	Go	n/a	0.658	1	n/a
sub-23677	Go	n/a	0.705	1	n/a
sub-23677	Go	n/a	0.566	0	n/a
sub-23677	Stop	0.850	0.000	0	1
sub-23677	Go	n/a	0.365	1	n/a
sub-23677	Go	n/a	0.311	1	n/a
sub-23677	Stop	0.800	0.000	0	0
sub-23677	Go	n/a	0.659	1	n/a
sub-23677	Go	n/a	0.764	1	n/a
sub-23677	Stop	0.850	0.000	0	1
sub-23677	Go	n/a	0.550	1	n/a
sub-23677	Go	n/a	0.672	1	n/a
sub-23677	Go	n/a	0.424	1	n/a
sub-23677	Go	n/a	0.567	1	n/a
sub-23677	Go	n/a	0.516	1	n/a
sub-23677	Go	n/a	0.542	1	n/a
sub-23677	Go	n/a	0.385	1	n/a
sub-23677	Go	n/a	0.389	1	n/a
sub-23677	Go	n/a	0.453	1	n/a
sub-23677	Go	n/a	0.647	1	n/a
sub-23677	Stop	0.800	0.000	0	0
sub-23677	Go	n/a	0.465	1	n/a
sub-23677	Stop	0.850	0.000	0	1
sub-23677	Go	n/a	0.596	1	n/a
sub-23677	Go	n/a	0.463	1	n/a
sub-23677	Stop	0.800	0.000	0	1
sub-23677	Go	n/a	0.451	1	n/a
sub-23677	Go	n/a	0.496	1	n/a
sub-23677	Go	n/a	0.404	1	n/a
sub-23677	Go	n/a	0.441	1	n/a
sub-23677	Go	n/a	0.472	1	n/a
sub-23677	Go	n/a	0.380	1	n/a
sub-23677	Go	n/a	0.440	1	n/a
sub-23677	Go	n/a	0.462	1	n/a
sub-23677	Stop	0.750	0.000	0	0
