participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-23771	Go	n/a	0.453	1	n/a
sub-23771	Stop	0.750	n/a	0	0
sub-23771	Go	n/a	0.351	1	n/a
sub-23771	Go	n/a	0.439	1	n/a
sub-23771	Stop	0.800	n/a	0	0
sub-23771	Go	n/a	0.501	1	n/a
sub-23771	Go	n/a	0.323	1	n/a
sub-23771	Go	n/a	0.392	1	n/a
sub-23771	Stop	0.850	n/a	0	0
sub-23771	Stop	0.900	n/a	0	0
sub-23771	Stop	0.950	n/a	0	0
sub-23771	Stop	1.000	n/a	0	0
sub-23771	Go	n/a	0.643	1	n/a
sub-23771	Go	n/a	0.430	1	n/a
sub-23771	Go	n/a	0.651	1	n/a
sub-23771	Go	n/a	0.522	1	n/a
sub-23771	Go	n/a	0.406	1	n/a
sub-23771	Go	n/a	0.470	1	n/a
sub-23771	Go	n/a	0.353	1	n/a
sub-23771	Go	n/a	0.298	1	n/a
sub-23771	Go	n/a	0.422	1	n/a
sub-23771	Stop	0.750	n/a	0	0
sub-23771	Go	n/a	0.313	1	n/a
sub-23771	Go	n/a	0.507	1	n/a
sub-23771	Go	n/a	0.443	1	n/a
sub-23771	Go	n/a	0.352	1	n/a
sub-23771	Stop	0.800	n/a	0	0
sub-23771	Stop	0.850	n/a	0	0
sub-23771	Go	n/a	0.447	1	n/a
sub-23771	Go	n/a	0.397	1	n/a
sub-23771	Stop	0.900	n/a	0	1
sub-23771	Go	n/a	0.357	1	n/a
sub-23771	Go	n/a	0.491	1	n/a
sub-23771	Go	n/a	0.392	1	n/a
sub-23771	Go	n/a	0.534	1	n/a
sub-23771	Go	n/a	0.790	1	n/a
sub-23771	Go	n/a	0.443	1	n/a
sub-23771	Go	n/a	0.502	1	n/a
sub-23771	Go	n/a	0.535	1	n/a
sub-23771	Go	n/a	0.638	1	n/a
sub-23771	Go	n/a	0.405	1	n/a
sub-23771	Go	n/a	0.377	1	n/a
sub-23771	Stop	0.850	n/a	0	0
sub-23771	Go	n/a	0.447	1	n/a
sub-23771	Go	n/a	0.408	1	n/a
sub-23771	Stop	0.900	n/a	0	1
sub-23771	Go	n/a	0.421	1	n/a
sub-23771	Go	n/a	0.519	1	n/a
sub-23771	Go	n/a	0.598	1	n/a
sub-23771	Stop	0.850	n/a	0	1
sub-23771	Go	n/a	0.394	1	n/a
sub-23771	Stop	0.800	n/a	0	1
sub-23771	Go	n/a	0.457	1	n/a
