participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-23950	Go	n/a	0.546	1	n/a
sub-23950	Go	n/a	0.386	1	n/a
sub-23950	Stop	0.750	0.000	0	1
sub-23950	Go	n/a	0.647	1	n/a
sub-23950	Stop	0.700	0.000	0	0
sub-23950	Go	n/a	0.000	0	n/a
sub-23950	Go	n/a	0.546	1	n/a
sub-23950	Go	n/a	0.667	1	n/a
sub-23950	Go	n/a	0.424	1	n/a
sub-23950	Stop	0.750	0.000	0	0
sub-23950	Go	n/a	0.515	1	n/a
sub-23950	Go	n/a	0.607	1	n/a
sub-23950	Stop	0.800	0.000	0	1
sub-23950	Stop	0.750	0.000	0	0
sub-23950	Go	n/a	0.000	0	n/a
sub-23950	Stop	0.800	0.000	0	1
sub-23950	Go	n/a	0.491	1	n/a
sub-23950	Go	n/a	0.535	1	n/a
sub-23950	Go	n/a	0.338	1	n/a
sub-23950	Go	n/a	0.407	1	n/a
sub-23950	Go	n/a	0.660	1	n/a
sub-23950	Go	n/a	0.350	1	n/a
sub-23950	Stop	0.750	0.000	0	0
sub-23950	Go	n/a	0.660	0	n/a
sub-23950	Go	n/a	0.675	1	n/a
sub-23950	Stop	0.800	0.000	0	1
sub-23950	Stop	0.750	0.000	0	0
sub-23950	Go	n/a	0.675	1	n/a
sub-23950	Go	n/a	0.586	1	n/a
sub-23950	Go	n/a	0.545	1	n/a
sub-23950	Go	n/a	0.554	1	n/a
sub-23950	Go	n/a	0.586	1	n/a
sub-23950	Go	n/a	0.619	1	n/a
sub-23950	Go	n/a	0.408	1	n/a
sub-23950	Go	n/a	0.778	1	n/a
sub-23950	Go	n/a	0.457	1	n/a
sub-23950	Go	n/a	0.560	1	n/a
sub-23950	Stop	0.800	0.000	0	1
sub-23950	Stop	0.750	0.000	0	1
sub-23950	Go	n/a	0.674	1	n/a
sub-23950	Stop	0.700	0.000	0	1
sub-23950	Go	n/a	0.638	1	n/a
sub-23950	Go	n/a	0.790	1	n/a
sub-23950	Go	n/a	0.409	1	n/a
sub-23950	Go	n/a	0.976	1	n/a
sub-23950	Go	n/a	0.464	1	n/a
sub-23950	Go	n/a	0.473	1	n/a
sub-23950	Go	n/a	0.573	1	n/a
sub-23950	Go	n/a	0.543	1	n/a
sub-23950	Stop	0.650	0.000	0	1
sub-23950	Stop	0.600	0.394	1	0
sub-23950	Stop	0.650	0.000	0	1
sub-23950	Go	n/a	0.439	1	n/a
sub-23950	Go	n/a	0.669	1	n/a
sub-23950	Go	n/a	0.746	1	n/a
sub-23950	Go	n/a	0.430	1	n/a
sub-23950	Go	n/a	0.867	0	n/a
sub-23950	Go	n/a	0.756	1	n/a
sub-23950	Go	n/a	0.444	1	n/a
sub-23950	Stop	0.600	0.000	0	0
sub-23950	Go	n/a	0.631	1	n/a
sub-23950	Go	n/a	0.557	1	n/a
sub-23950	Go	n/a	0.665	1	n/a
sub-23950	Go	n/a	0.508	1	n/a
sub-23950	Stop	0.650	0.000	0	0
sub-23950	Go	n/a	0.642	1	n/a
sub-23950	Go	n/a	0.794	1	n/a
sub-23950	Go	n/a	0.482	1	n/a
sub-23950	Go	n/a	0.458	1	n/a
sub-23950	Go	n/a	0.901	1	n/a
sub-23950	Go	n/a	0.551	1	n/a
sub-23950	Go	n/a	0.509	1	n/a
sub-23950	Stop	0.700	0.000	0	0
sub-23950	Stop	0.750	0.000	0	1
sub-23950	Go	n/a	0.420	1	n/a
sub-23950	Stop	0.700	0.000	0	1
sub-23950	Stop	0.650	0.000	0	0
sub-23950	Stop	0.700	0.000	0	1
sub-23950	Go	n/a	0.460	1	n/a
