participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-23973	Go	n/a	0.529	1	n/a
sub-23973	Go	n/a	0.374	1	n/a
sub-23973	Stop	0.750	0.000	0	0
sub-23973	Go	n/a	0.483	1	n/a
sub-23973	Stop	0.800	0.000	0	1
sub-23973	Go	n/a	0.662	1	n/a
sub-23973	Stop	0.750	0.000	0	1
sub-23973	Stop	0.700	0.000	0	1
sub-23973	Go	n/a	0.732	1	n/a
sub-23973	Go	n/a	0.621	1	n/a
sub-23973	Go	n/a	0.477	1	n/a
sub-23973	Go	n/a	0.779	1	n/a
sub-23973	Go	n/a	0.630	1	n/a
sub-23973	Stop	0.650	0.000	0	1
sub-23973	Go	n/a	0.595	1	n/a
sub-23973	Stop	0.600	0.000	0	1
sub-23973	Go	n/a	0.590	1	n/a
sub-23973	Stop	0.750	0.000	0	0
sub-23973	Go	n/a	0.682	1	n/a
sub-23973	Go	n/a	0.661	1	n/a
sub-23973	Go	n/a	0.681	1	n/a
sub-23973	Go	n/a	0.747	1	n/a
sub-23973	Go	n/a	0.694	1	n/a
sub-23973	Go	n/a	0.606	1	n/a
sub-23973	Go	n/a	0.710	1	n/a
sub-23973	Go	n/a	0.767	1	n/a
sub-23973	Go	n/a	0.692	1	n/a
sub-23973	Go	n/a	0.704	1	n/a
sub-23973	Go	n/a	0.686	1	n/a
sub-23973	Go	n/a	0.644	1	n/a
sub-23973	Go	n/a	0.608	1	n/a
sub-23973	Stop	0.800	0.000	0	1
sub-23973	Go	n/a	0.709	1	n/a
sub-23973	Stop	0.750	0.000	0	1
sub-23973	Stop	0.700	0.000	0	0
sub-23973	Go	n/a	0.594	1	n/a
sub-23973	Go	n/a	0.607	1	n/a
sub-23973	Go	n/a	0.889	1	n/a
sub-23973	Go	n/a	0.796	1	n/a
sub-23973	Go	n/a	0.716	1	n/a
sub-23973	Go	n/a	0.719	1	n/a
sub-23973	Go	n/a	0.698	1	n/a
sub-23973	Go	n/a	0.730	1	n/a
sub-23973	Stop	0.750	0.000	0	1
sub-23973	Go	n/a	0.723	1	n/a
sub-23973	Go	n/a	0.620	1	n/a
sub-23973	Go	n/a	0.664	1	n/a
sub-23973	Go	n/a	0.596	1	n/a
sub-23973	Go	n/a	0.662	1	n/a
sub-23973	Go	n/a	0.604	1	n/a
sub-23973	Go	n/a	0.590	1	n/a
sub-23973	Go	n/a	0.692	1	n/a
sub-23973	Go	n/a	0.684	1	n/a
sub-23973	Stop	0.700	0.000	0	1
sub-23973	Go	n/a	0.706	1	n/a
sub-23973	Go	n/a	0.655	1	n/a
sub-23973	Stop	0.650	0.000	0	1
sub-23973	Go	n/a	0.586	1	n/a
sub-23973	Stop	0.600	0.000	0	0
sub-23973	Go	n/a	0.623	1	n/a
sub-23973	Stop	0.650	0.000	0	1
sub-23973	Go	n/a	0.800	1	n/a
sub-23973	Go	n/a	0.594	1	n/a
sub-23973	Go	n/a	0.753	1	n/a
sub-23973	Stop	0.600	0.000	0	1
sub-23973	Go	n/a	0.667	1	n/a
sub-23973	Stop	0.550	0.000	0	1
sub-23973	Stop	0.500	0.000	0	1
sub-23973	Go	n/a	0.650	1	n/a
sub-23973	Stop	0.450	0.000	0	0
sub-23973	Go	n/a	0.861	1	n/a
sub-23973	Go	n/a	0.851	1	n/a
sub-23973	Stop	0.500	0.000	0	1
sub-23973	Go	n/a	0.777	1	n/a
sub-23973	Go	n/a	0.731	1	n/a
sub-23973	Go	n/a	0.758	1	n/a
sub-23973	Go	n/a	0.757	1	n/a
sub-23973	Go	n/a	0.717	1	n/a
sub-23973	Stop	0.450	0.000	0	1
sub-23973	Go	n/a	0.699	1	n/a
sub-23973	Go	n/a	0.726	1	n/a
sub-23973	Stop	0.400	0.000	0	1
sub-23973	Stop	0.350	0.000	0	0
sub-23973	Go	n/a	0.790	1	n/a
sub-23973	Go	n/a	0.864	1	n/a
sub-23973	Go	n/a	0.925	1	n/a
sub-23973	Stop	0.400	0.000	0	0
sub-23973	Go	n/a	0.921	1	n/a
sub-23973	Stop	0.450	0.000	0	1
sub-23973	Go	n/a	0.719	1	n/a
sub-23973	Stop	0.400	0.000	0	1
sub-23973	Go	n/a	0.871	1	n/a
sub-23973	Go	n/a	0.000	0	n/a
sub-23973	Go	n/a	0.783	1	n/a
sub-23973	Go	n/a	0.815	1	n/a
sub-23973	Go	n/a	0.776	1	n/a
sub-23973	Go	n/a	0.764	1	n/a
sub-23973	Go	n/a	0.969	1	n/a
sub-23973	Go	n/a	0.869	1	n/a
sub-23973	Go	n/a	0.798	1	n/a
sub-23973	Go	n/a	0.708	1	n/a
sub-23973	Stop	0.350	0.000	0	0
sub-23973	Stop	0.400	0.000	0	0
sub-23973	Go	n/a	0.920	1	n/a
sub-23973	Go	n/a	0.563	1	n/a
sub-23973	Go	n/a	0.506	1	n/a
sub-23973	Go	n/a	0.551	1	n/a
sub-23973	Stop	0.750	0.000	0	0
sub-23973	Stop	0.800	0.000	0	1
sub-23973	Go	n/a	0.465	1	n/a
sub-23973	Go	n/a	0.649	1	n/a
sub-23973	Go	n/a	0.612	1	n/a
sub-23973	Go	n/a	0.638	1	n/a
sub-23973	Go	n/a	0.579	1	n/a
sub-23973	Stop	0.750	0.000	0	1
sub-23973	Go	n/a	0.522	1	n/a
sub-23973	Go	n/a	0.645	1	n/a
sub-23973	Stop	0.700	0.000	0	1
sub-23973	Stop	0.650	0.000	0	1
sub-23973	Stop	0.600	0.000	0	1
sub-23973	Stop	0.550	0.000	0	0
sub-23973	Go	n/a	0.726	1	n/a
sub-23973	Go	n/a	0.568	1	n/a
sub-23973	Go	n/a	0.752	1	n/a
sub-23973	Go	n/a	0.517	1	n/a
sub-23973	Go	n/a	0.534	1	n/a
sub-23973	Stop	0.600	0.000	0	1
sub-23973	Go	n/a	0.583	1	n/a
sub-23973	Go	n/a	0.636	1	n/a
sub-23973	Go	n/a	0.728	1	n/a
sub-23973	Go	n/a	0.861	1	n/a
sub-23973	Go	n/a	0.678	1	n/a
sub-23973	Go	n/a	0.593	1	n/a
sub-23973	Go	n/a	0.517	1	n/a
sub-23973	Go	n/a	0.472	1	n/a
sub-23973	Go	n/a	0.507	1	n/a
sub-23973	Go	n/a	0.633	1	n/a
sub-23973	Go	n/a	0.544	1	n/a
