participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-23998	Go	n/a	0.700	1	n/a
sub-23998	Go	n/a	0.373	1	n/a
sub-23998	Stop	0.750	0.000	0	1
sub-23998	Go	n/a	0.591	0	n/a
sub-23998	Stop	0.700	0.000	0	0
sub-23998	Go	n/a	0.631	1	n/a
sub-23998	Go	n/a	0.584	1	n/a
sub-23998	Go	n/a	0.765	1	n/a
sub-23998	Go	n/a	0.758	1	n/a
sub-23998	Go	n/a	0.969	1	n/a
sub-23998	Go	n/a	0.916	1	n/a
sub-23998	Stop	0.750	0.000	0	0
sub-23998	Stop	0.800	0.000	0	1
sub-23998	Stop	0.750	0.000	0	1
sub-23998	Stop	0.700	0.000	0	1
sub-23998	Go	n/a	0.483	1	n/a
sub-23998	Go	n/a	0.000	0	n/a
sub-23998	Go	n/a	0.558	1	n/a
sub-23998	Go	n/a	0.579	1	n/a
sub-23998	Go	n/a	0.490	1	n/a
sub-23998	Go	n/a	0.733	1	n/a
sub-23998	Go	n/a	0.584	1	n/a
sub-23998	Stop	0.750	0.000	0	0
sub-23998	Go	n/a	0.803	1	n/a
sub-23998	Stop	0.800	0.000	0	1
sub-23998	Stop	0.750	0.000	0	1
sub-23998	Go	n/a	0.809	1	n/a
sub-23998	Stop	0.700	0.000	0	0
sub-23998	Stop	0.750	0.000	0	0
sub-23998	Go	n/a	0.000	0	n/a
sub-23998	Stop	0.800	0.000	0	1
sub-23998	Go	n/a	0.907	1	n/a
sub-23998	Stop	0.750	0.000	0	1
sub-23998	Go	n/a	0.745	1	n/a
sub-23998	Go	n/a	0.647	1	n/a
sub-23998	Stop	0.700	0.000	0	1
sub-23998	Go	n/a	0.509	1	n/a
sub-23998	Go	n/a	0.793	1	n/a
sub-23998	Stop	0.650	0.000	0	1
sub-23998	Go	n/a	0.510	1	n/a
sub-23998	Go	n/a	0.752	1	n/a
sub-23998	Go	n/a	0.848	1	n/a
sub-23998	Go	n/a	0.553	1	n/a
sub-23998	Go	n/a	0.770	1	n/a
sub-23998	Go	n/a	0.764	1	n/a
sub-23998	Stop	0.600	0.000	0	0
sub-23998	Go	n/a	0.534	1	n/a
sub-23998	Go	n/a	0.833	1	n/a
sub-23998	Go	n/a	0.974	1	n/a
sub-23998	Go	n/a	0.638	1	n/a
sub-23998	Go	n/a	0.880	1	n/a
sub-23998	Go	n/a	0.887	1	n/a
sub-23998	Go	n/a	0.846	1	n/a
sub-23998	Go	n/a	0.880	1	n/a
sub-23998	Stop	0.650	0.000	0	1
sub-23998	Go	n/a	0.732	1	n/a
