participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-23879	Go	n/a	0.645	1	n/a
sub-23879	Go	n/a	0.362	1	n/a
sub-23879	Stop	0.750	0.000	0	0
sub-23879	Go	n/a	0.600	1	n/a
sub-23879	Go	n/a	0.392	1	n/a
sub-23879	Stop	0.800	0.000	0	0
sub-23879	Go	n/a	0.314	1	n/a
sub-23879	Go	n/a	0.550	1	n/a
sub-23879	Go	n/a	0.608	1	n/a
sub-23879	Go	n/a	0.754	1	n/a
sub-23879	Go	n/a	0.769	1	n/a
sub-23879	Stop	0.850	0.000	0	1
sub-23879	Stop	0.800	0.000	0	1
sub-23879	Go	n/a	0.377	1	n/a
sub-23879	Stop	0.750	0.000	0	0
sub-23879	Stop	0.800	0.000	0	1
sub-23879	Stop	0.750	0.000	0	1
sub-23879	Stop	0.700	0.000	0	0
sub-23879	Go	n/a	0.583	1	n/a
sub-23879	Go	n/a	0.564	1	n/a
sub-23879	Go	n/a	0.510	1	n/a
sub-23879	Stop	0.750	0.000	0	1
sub-23879	Go	n/a	0.540	1	n/a
sub-23879	Go	n/a	0.464	1	n/a
sub-23879	Stop	0.700	0.000	0	0
sub-23879	Go	n/a	0.537	1	n/a
sub-23879	Go	n/a	0.529	1	n/a
sub-23879	Go	n/a	0.413	1	n/a
sub-23879	Go	n/a	0.367	1	n/a
sub-23879	Stop	0.750	0.000	0	1
sub-23879	Go	n/a	0.745	1	n/a
sub-23879	Stop	0.700	0.000	0	1
sub-23879	Go	n/a	0.557	1	n/a
sub-23879	Go	n/a	0.731	1	n/a
sub-23879	Go	n/a	0.467	1	n/a
sub-23879	Go	n/a	0.614	1	n/a
sub-23879	Go	n/a	0.742	1	n/a
sub-23879	Stop	0.650	0.000	0	1
sub-23879	Go	n/a	0.568	1	n/a
sub-23879	Stop	0.600	0.000	0	0
sub-23879	Go	n/a	0.645	1	n/a
sub-23879	Go	n/a	0.493	1	n/a
sub-23879	Go	n/a	0.658	1	n/a
sub-23879	Go	n/a	0.544	1	n/a
sub-23879	Go	n/a	0.522	1	n/a
sub-23879	Stop	0.650	0.000	0	1
sub-23879	Go	n/a	0.566	1	n/a
sub-23879	Go	n/a	0.635	1	n/a
sub-23879	Go	n/a	0.592	1	n/a
sub-23879	Go	n/a	0.548	1	n/a
sub-23879	Stop	0.600	0.000	0	0
sub-23879	Go	n/a	0.423	1	n/a
sub-23879	Stop	0.650	0.000	0	0
sub-23879	Go	n/a	0.543	1	n/a
sub-23879	Go	n/a	0.589	1	n/a
sub-23879	Go	n/a	0.602	1	n/a
sub-23879	Go	n/a	0.624	1	n/a
sub-23879	Stop	0.700	0.000	0	1
sub-23879	Go	n/a	0.651	1	n/a
sub-23879	Go	n/a	0.484	1	n/a
sub-23879	Go	n/a	0.561	1	n/a
sub-23879	Stop	0.650	0.000	0	1
sub-23879	Go	n/a	0.663	1	n/a
sub-23879	Go	n/a	0.633	1	n/a
sub-23879	Go	n/a	0.618	1	n/a
sub-23879	Go	n/a	0.633	1	n/a
sub-23879	Go	n/a	0.612	1	n/a
sub-23879	Stop	0.600	0.000	0	0
sub-23879	Stop	0.650	0.000	0	0
sub-23879	Stop	0.700	0.000	0	0
