participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-23558	Go	n/a	0.580	1	n/a
sub-23558	Go	n/a	0.554	1	n/a
sub-23558	Stop	0.750	0.000	0	0
sub-23558	Stop	0.800	0.000	0	1
sub-23558	Stop	0.750	0.000	0	1
sub-23558	Stop	0.700	0.000	0	0
sub-23558	Go	n/a	0.609	1	n/a
sub-23558	Go	n/a	0.513	1	n/a
sub-23558	Go	n/a	0.777	1	n/a
sub-23558	Go	n/a	0.495	1	n/a
sub-23558	Go	n/a	0.681	1	n/a
sub-23558	Stop	0.750	0.000	0	1
sub-23558	Go	n/a	0.579	1	n/a
sub-23558	Stop	0.700	0.000	0	0
sub-23558	Go	n/a	0.836	1	n/a
sub-23558	Go	n/a	0.797	1	n/a
sub-23558	Stop	0.750	0.000	0	1
sub-23558	Go	n/a	0.586	1	n/a
sub-23558	Go	n/a	0.533	1	n/a
sub-23558	Stop	0.700	0.000	0	0
sub-23558	Go	n/a	0.644	1	n/a
sub-23558	Go	n/a	0.626	1	n/a
sub-23558	Go	n/a	0.740	1	n/a
sub-23558	Go	n/a	0.522	1	n/a
sub-23558	Go	n/a	0.601	1	n/a
sub-23558	Stop	0.750	0.000	0	1
sub-23558	Go	n/a	0.490	1	n/a
sub-23558	Go	n/a	0.545	1	n/a
sub-23558	Go	n/a	0.867	1	n/a
sub-23558	Go	n/a	0.611	1	n/a
sub-23558	Go	n/a	0.463	1	n/a
sub-23558	Go	n/a	0.683	1	n/a
sub-23558	Go	n/a	0.604	1	n/a
sub-23558	Go	n/a	0.350	1	n/a
sub-23558	Go	n/a	0.377	1	n/a
sub-23558	Stop	0.700	0.000	0	0
sub-23558	Go	n/a	0.637	1	n/a
sub-23558	Go	n/a	0.610	1	n/a
sub-23558	Go	n/a	0.477	1	n/a
sub-23558	Go	n/a	0.348	1	n/a
sub-23558	Stop	0.750	0.000	0	1
sub-23558	Go	n/a	0.396	1	n/a
sub-23558	Go	n/a	0.611	1	n/a
sub-23558	Stop	0.700	0.000	0	1
sub-23558	Stop	0.650	0.000	0	1
sub-23558	Go	n/a	0.662	1	n/a
sub-23558	Stop	0.600	0.000	0	1
sub-23558	Go	n/a	0.757	1	n/a
sub-23558	Stop	0.550	0.000	0	0
