participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-23939	Go	n/a	0.847	1	n/a
sub-23939	Stop	0.750	0.000	0	1
sub-23939	Stop	0.700	0.000	0	1
sub-23939	Go	n/a	0.907	1	n/a
sub-23939	Go	n/a	0.905	1	n/a
sub-23939	Go	n/a	0.650	1	n/a
sub-23939	Stop	0.650	0.000	0	1
sub-23939	Stop	0.600	0.000	0	0
sub-23939	Go	n/a	0.000	0	n/a
sub-23939	Go	n/a	0.499	1	n/a
sub-23939	Go	n/a	0.618	1	n/a
sub-23939	Go	n/a	0.402	1	n/a
sub-23939	Stop	0.650	0.000	0	1
sub-23939	Go	n/a	0.326	1	n/a
sub-23939	Stop	0.600	0.000	0	1
sub-23939	Go	n/a	0.730	1	n/a
sub-23939	Go	n/a	0.000	0	n/a
sub-23939	Go	n/a	0.573	1	n/a
sub-23939	Stop	0.750	0.000	0	0
sub-23939	Go	n/a	0.941	1	n/a
sub-23939	Go	n/a	0.796	1	n/a
sub-23939	Stop	0.800	0.000	0	0
sub-23939	Go	n/a	0.858	1	n/a
sub-23939	Go	n/a	0.668	1	n/a
sub-23939	Go	n/a	0.507	1	n/a
sub-23939	Go	n/a	0.483	1	n/a
sub-23939	Go	n/a	0.391	1	n/a
sub-23939	Go	n/a	0.416	1	n/a
sub-23939	Go	n/a	0.328	1	n/a
sub-23939	Go	n/a	0.568	1	n/a
sub-23939	Go	n/a	0.299	1	n/a
sub-23939	Go	n/a	0.010	1	n/a
sub-23939	Go	n/a	0.725	1	n/a
sub-23939	Go	n/a	0.263	1	n/a
sub-23939	Stop	0.850	0.000	0	0
sub-23939	Stop	0.900	0.000	0	1
sub-23939	Go	n/a	0.520	1	n/a
sub-23939	Go	n/a	0.145	0	n/a
sub-23939	Stop	0.850	0.000	0	0
sub-23939	Go	n/a	0.000	0	n/a
sub-23939	Go	n/a	0.652	1	n/a
sub-23939	Go	n/a	0.352	0	n/a
sub-23939	Go	n/a	0.574	1	n/a
sub-23939	Stop	0.900	0.000	0	1
sub-23939	Go	n/a	0.000	0	n/a
sub-23939	Go	n/a	0.684	1	n/a
sub-23939	Go	n/a	0.583	1	n/a
sub-23939	Go	n/a	0.515	1	n/a
sub-23939	Go	n/a	0.486	1	n/a
sub-23939	Go	n/a	0.492	1	n/a
sub-23939	Go	n/a	0.448	1	n/a
sub-23939	Go	n/a	0.164	0	n/a
sub-23939	Stop	0.850	0.000	0	1
sub-23939	Go	n/a	0.908	1	n/a
sub-23939	Go	n/a	0.632	1	n/a
sub-23939	Go	n/a	0.213	0	n/a
sub-23939	Go	n/a	0.784	1	n/a
sub-23939	Go	n/a	0.541	1	n/a
sub-23939	Stop	0.800	0.000	0	0
sub-23939	Stop	0.850	0.000	0	1
sub-23939	Go	n/a	0.662	1	n/a
sub-23939	Stop	0.800	0.000	0	0
sub-23939	Go	n/a	0.908	1	n/a
sub-23939	Stop	0.850	0.000	0	1
sub-23939	Go	n/a	0.388	1	n/a
sub-23939	Go	n/a	0.551	1	n/a
sub-23939	Stop	0.800	0.000	0	0
sub-23939	Go	n/a	0.000	0	n/a
sub-23939	Go	n/a	0.678	1	n/a
sub-23939	Stop	0.850	0.000	0	0
sub-23939	Go	n/a	0.688	1	n/a
sub-23939	Go	n/a	0.604	1	n/a
sub-23939	Go	n/a	0.748	1	n/a
sub-23939	Stop	0.900	0.000	0	1
sub-23939	Stop	0.850	0.000	0	1
sub-23939	Go	n/a	0.869	1	n/a
sub-23939	Stop	0.800	0.000	0	1
sub-23939	Go	n/a	0.801	0	n/a
sub-23939	Go	n/a	0.735	1	n/a
sub-23939	Go	n/a	0.679	1	n/a
sub-23939	Go	n/a	0.400	1	n/a
sub-23939	Go	n/a	0.676	1	n/a
sub-23939	Go	n/a	0.404	1	n/a
sub-23939	Go	n/a	0.665	1	n/a
sub-23939	Go	n/a	0.307	1	n/a
sub-23939	Go	n/a	0.000	0	n/a
sub-23939	Go	n/a	0.307	0	n/a
sub-23939	Go	n/a	0.327	1	n/a
sub-23939	Stop	0.750	0.000	0	0
