participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-22498	Go	n/a	0.713	1	n/a
sub-22498	Go	n/a	0.542	1	n/a
sub-22498	Stop	0.750	0.000	0	1
sub-22498	Stop	0.700	0.000	0	0
sub-22498	Go	n/a	0.531	1	n/a
sub-22498	Go	n/a	0.432	1	n/a
sub-22498	Stop	0.750	0.000	0	0
sub-22498	Stop	0.800	0.000	0	0
sub-22498	Go	n/a	0.478	1	n/a
sub-22498	Go	n/a	0.441	1	n/a
sub-22498	Stop	0.850	0.000	0	1
sub-22498	Go	n/a	0.451	1	n/a
sub-22498	Go	n/a	0.491	1	n/a
sub-22498	Go	n/a	0.459	1	n/a
sub-22498	Go	n/a	0.442	1	n/a
sub-22498	Stop	0.800	0.000	0	0
sub-22498	Stop	0.750	0.000	0	0
sub-22498	Go	n/a	0.628	1	n/a
sub-22498	Stop	0.800	0.000	0	1
sub-22498	Go	n/a	0.876	1	n/a
sub-22498	Go	n/a	0.690	1	n/a
sub-22498	Go	n/a	0.412	1	n/a
sub-22498	Go	n/a	0.487	1	n/a
sub-22498	Stop	0.750	0.000	0	1
sub-22498	Go	n/a	0.554	1	n/a
sub-22498	Go	n/a	0.525	1	n/a
sub-22498	Go	n/a	0.560	1	n/a
sub-22498	Go	n/a	0.548	1	n/a
sub-22498	Go	n/a	0.636	1	n/a
sub-22498	Go	n/a	0.549	1	n/a
sub-22498	Go	n/a	0.468	1	n/a
sub-22498	Go	n/a	0.481	1	n/a
sub-22498	Go	n/a	0.397	1	n/a
sub-22498	Go	n/a	0.398	1	n/a
sub-22498	Go	n/a	0.386	1	n/a
sub-22498	Go	n/a	0.483	1	n/a
sub-22498	Go	n/a	0.546	1	n/a
sub-22498	Go	n/a	0.600	1	n/a
sub-22498	Go	n/a	0.535	1	n/a
sub-22498	Go	n/a	0.486	1	n/a
sub-22498	Go	n/a	0.521	1	n/a
sub-22498	Go	n/a	0.898	1	n/a
sub-22498	Go	n/a	0.541	1	n/a
sub-22498	Stop	0.700	0.000	0	0
sub-22498	Go	n/a	0.000	0	n/a
sub-22498	Go	n/a	0.792	1	n/a
sub-22498	Stop	0.750	0.000	0	0
sub-22498	Stop	0.800	0.000	0	1
sub-22498	Go	n/a	0.537	1	n/a
