participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-23995	Go	n/a	0.732	1	n/a
sub-23995	Go	n/a	0.450	1	n/a
sub-23995	Stop	0.750	n/a	0	0
sub-23995	Stop	0.800	n/a	0	1
sub-23995	Go	n/a	0.760	1	n/a
sub-23995	Go	n/a	0.424	1	n/a
sub-23995	Stop	0.750	n/a	0	0
sub-23995	Go	n/a	0.649	1	n/a
sub-23995	Stop	0.800	n/a	0	0
sub-23995	Go	n/a	n/a	0	n/a
sub-23995	Go	n/a	0.408	1	n/a
sub-23995	Stop	0.850	n/a	0	0
sub-23995	Stop	0.900	n/a	0	0
sub-23995	Go	n/a	0.866	1	n/a
sub-23995	Go	n/a	0.349	1	n/a
sub-23995	Go	n/a	0.437	1	n/a
sub-23995	Go	n/a	0.536	1	n/a
sub-23995	Go	n/a	0.338	1	n/a
sub-23995	Stop	0.750	n/a	0	0
sub-23995	Go	n/a	0.458	1	n/a
sub-23995	Go	n/a	0.379	1	n/a
sub-23995	Go	n/a	0.498	1	n/a
sub-23995	Go	n/a	0.308	1	n/a
sub-23995	Go	n/a	0.334	1	n/a
sub-23995	Go	n/a	0.676	1	n/a
sub-23995	Go	n/a	0.266	0	n/a
sub-23995	Go	n/a	0.431	1	n/a
sub-23995	Stop	0.800	n/a	0	0
sub-23995	Go	n/a	0.439	1	n/a
sub-23995	Go	n/a	0.502	1	n/a
sub-23995	Go	n/a	0.569	1	n/a
sub-23995	Go	n/a	0.335	1	n/a
sub-23995	Go	n/a	0.447	1	n/a
sub-23995	Go	n/a	0.477	1	n/a
sub-23995	Go	n/a	0.494	1	n/a
sub-23995	Go	n/a	0.487	1	n/a
sub-23995	Go	n/a	0.400	1	n/a
sub-23995	Go	n/a	0.524	1	n/a
sub-23995	Stop	0.850	n/a	0	0
sub-23995	Go	n/a	0.811	1	n/a
sub-23995	Go	n/a	0.431	1	n/a
sub-23995	Go	n/a	0.352	1	n/a
sub-23995	Go	n/a	0.622	1	n/a
sub-23995	Go	n/a	0.481	1	n/a
sub-23995	Stop	0.900	n/a	0	0
