participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-24051	Go	n/a	0.459	1	n/a
sub-24051	Go	n/a	0.433	1	n/a
sub-24051	Go	n/a	0.384	1	n/a
sub-24051	Go	n/a	0.396	1	n/a
sub-24051	Go	n/a	0.311	1	n/a
sub-24051	Stop	0.750	0.000	0	0
sub-24051	Go	n/a	0.441	1	n/a
sub-24051	Stop	0.800	0.000	0	0
sub-24051	Go	n/a	0.320	1	n/a
sub-24051	Stop	0.850	0.000	0	0
sub-24051	Go	n/a	0.448	1	n/a
sub-24051	Go	n/a	0.345	1	n/a
sub-24051	Stop	0.900	0.000	0	0
sub-24051	Stop	0.950	0.000	0	0
sub-24051	Stop	1.000	0.000	0	1
sub-24051	Go	n/a	0.547	1	n/a
sub-24051	Go	n/a	0.641	1	n/a
sub-24051	Go	n/a	0.578	1	n/a
sub-24051	Go	n/a	0.681	1	n/a
sub-24051	Go	n/a	0.470	1	n/a
sub-24051	Stop	0.750	0.000	0	0
sub-24051	Go	n/a	0.411	1	n/a
sub-24051	Go	n/a	0.356	1	n/a
sub-24051	Go	n/a	0.425	1	n/a
sub-24051	Go	n/a	0.596	1	n/a
sub-24051	Stop	0.800	0.000	0	0
sub-24051	Go	n/a	0.598	1	n/a
sub-24051	Go	n/a	0.439	1	n/a
sub-24051	Go	n/a	0.633	1	n/a
sub-24051	Go	n/a	0.784	1	n/a
sub-24051	Go	n/a	0.791	1	n/a
sub-24051	Go	n/a	0.601	1	n/a
sub-24051	Stop	0.850	0.000	0	1
sub-24051	Stop	0.800	0.000	0	0
sub-24051	Go	n/a	0.852	1	n/a
sub-24051	Go	n/a	0.375	1	n/a
sub-24051	Go	n/a	0.710	1	n/a
sub-24051	Go	n/a	0.709	1	n/a
sub-24051	Go	n/a	0.691	1	n/a
sub-24051	Go	n/a	0.657	1	n/a
sub-24051	Go	n/a	0.724	1	n/a
sub-24051	Go	n/a	0.680	1	n/a
sub-24051	Go	n/a	0.662	1	n/a
sub-24051	Go	n/a	0.558	1	n/a
sub-24051	Go	n/a	0.392	1	n/a
sub-24051	Go	n/a	0.436	1	n/a
sub-24051	Go	n/a	0.706	1	n/a
sub-24051	Go	n/a	0.541	1	n/a
sub-24051	Go	n/a	0.620	1	n/a
sub-24051	Go	n/a	0.549	1	n/a
sub-24051	Go	n/a	0.623	1	n/a
sub-24051	Stop	0.850	0.000	0	1
sub-24051	Stop	0.800	0.000	0	0
sub-24051	Go	n/a	0.437	1	n/a
sub-24051	Stop	0.850	0.000	0	0
sub-24051	Go	n/a	0.631	1	n/a
sub-24051	Go	n/a	0.544	1	n/a
sub-24051	Go	n/a	0.613	1	n/a
sub-24051	Go	n/a	0.528	1	n/a
sub-24051	Go	n/a	0.602	1	n/a
sub-24051	Stop	0.900	0.000	0	1
sub-24051	Go	n/a	0.547	1	n/a
sub-24051	Go	n/a	0.632	1	n/a
sub-24051	Go	n/a	0.724	1	n/a
sub-24051	Stop	0.850	0.000	0	1
sub-24051	Go	n/a	0.410	1	n/a
sub-24051	Go	n/a	0.564	1	n/a
sub-24051	Go	n/a	0.714	1	n/a
sub-24051	Go	n/a	0.668	1	n/a
sub-24051	Stop	0.800	0.000	0	1
sub-24051	Go	n/a	0.554	1	n/a
sub-24051	Stop	0.750	0.000	0	1
sub-24051	Go	n/a	0.497	1	n/a
sub-24051	Go	n/a	0.422	1	n/a
sub-24051	Go	n/a	0.557	1	n/a
sub-24051	Stop	0.700	0.000	0	1
sub-24051	Go	n/a	0.590	1	n/a
sub-24051	Go	n/a	0.770	1	n/a
sub-24051	Go	n/a	0.556	1	n/a
sub-24051	Go	n/a	0.554	1	n/a
sub-24051	Go	n/a	0.414	1	n/a
sub-24051	Stop	0.650	0.000	0	0
sub-24051	Go	n/a	0.479	1	n/a
sub-24051	Stop	0.700	0.000	0	0
sub-24051	Stop	0.750	0.000	0	0
sub-24051	Go	n/a	0.477	1	n/a
sub-24051	Go	n/a	0.579	1	n/a
sub-24051	Go	n/a	0.526	1	n/a
sub-24051	Go	n/a	0.529	1	n/a
sub-24051	Go	n/a	0.557	1	n/a
sub-24051	Go	n/a	0.482	1	n/a
sub-24051	Stop	0.800	0.000	0	0
sub-24051	Stop	0.850	0.000	0	0
sub-24051	Stop	0.900	0.000	0	1
sub-24051	Go	n/a	0.367	1	n/a
sub-24051	Go	n/a	0.576	1	n/a
sub-24051	Go	n/a	0.706	1	n/a
sub-24051	Stop	0.850	0.000	0	1
sub-24051	Go	n/a	0.531	1	n/a
sub-24051	Go	n/a	0.644	1	n/a
sub-24051	Stop	0.800	0.000	0	1
sub-24051	Go	n/a	0.631	1	n/a
sub-24051	Stop	0.750	0.000	0	1
sub-24051	Stop	0.700	0.000	0	0
sub-24051	Stop	0.750	0.000	0	1
sub-24051	Go	n/a	0.465	1	n/a
sub-24051	Go	n/a	0.330	1	n/a
sub-24051	Go	n/a	0.313	1	n/a
sub-24051	Stop	0.700	0.000	0	0
sub-24051	Go	n/a	0.460	1	n/a
sub-24051	Go	n/a	0.531	1	n/a
sub-24051	Go	n/a	0.497	1	n/a
sub-24051	Go	n/a	0.482	1	n/a
sub-24051	Go	n/a	0.419	1	n/a
sub-24051	Go	n/a	0.356	1	n/a
sub-24051	Stop	0.750	0.000	0	0
sub-24051	Go	n/a	0.505	1	n/a
sub-24051	Go	n/a	0.416	1	n/a
sub-24051	Go	n/a	0.307	1	n/a
sub-24051	Go	n/a	0.716	1	n/a
sub-24051	Go	n/a	0.570	1	n/a
sub-24051	Go	n/a	0.461	1	n/a
sub-24051	Stop	0.800	0.000	0	0
sub-24051	Stop	0.850	0.000	0	0
sub-24051	Stop	0.900	0.000	0	1
sub-24051	Stop	0.850	0.000	0	0
sub-24051	Go	n/a	0.396	1	n/a
sub-24051	Go	n/a	0.677	1	n/a
sub-24051	Go	n/a	0.394	1	n/a
sub-24051	Stop	0.900	0.000	0	0
sub-24051	Go	n/a	0.340	1	n/a
sub-24051	Go	n/a	0.479	1	n/a
sub-24051	Stop	0.950	0.000	0	0
sub-24051	Stop	1.000	0.000	0	0
sub-24051	Go	n/a	0.451	1	n/a
sub-24051	Stop	1.000	0.000	0	0
sub-24051	Go	n/a	0.421	1	n/a
sub-24051	Go	n/a	0.547	1	n/a
sub-24051	Go	n/a	0.447	1	n/a
sub-24051	Go	n/a	0.466	1	n/a
sub-24051	Stop	1.000	0.000	0	1
sub-24051	Go	n/a	0.752	1	n/a
sub-24051	Go	n/a	0.471	1	n/a
sub-24051	Go	n/a	0.379	1	n/a
sub-24051	Go	n/a	0.389	1	n/a
sub-24051	Stop	0.950	0.000	0	0
sub-24051	Stop	1.000	0.000	0	1
sub-24051	Go	n/a	0.462	1	n/a
sub-24051	Go	n/a	0.482	1	n/a
sub-24051	Go	n/a	0.472	1	n/a
sub-24051	Go	n/a	0.381	0	n/a
sub-24051	Go	n/a	0.516	1	n/a
sub-24051	Go	n/a	0.556	1	n/a
sub-24051	Go	n/a	0.381	1	n/a
sub-24051	Stop	0.950	0.000	0	0
sub-24051	Go	n/a	0.481	1	n/a
sub-24051	Go	n/a	0.405	1	n/a
sub-24051	Go	n/a	0.264	1	n/a
sub-24051	Go	n/a	0.470	1	n/a
sub-24051	Go	n/a	0.649	1	n/a
sub-24051	Stop	1.000	0.000	0	0
sub-24051	Go	n/a	0.411	1	n/a
sub-24051	Go	n/a	0.432	1	n/a
sub-24051	Go	n/a	0.560	1	n/a
sub-24051	Go	n/a	0.431	1	n/a
sub-24051	Go	n/a	0.547	0	n/a
sub-24051	Go	n/a	0.431	1	n/a
sub-24051	Stop	1.000	0.000	0	0
sub-24051	Go	n/a	0.503	1	n/a
sub-24051	Stop	1.000	0.000	0	1
sub-24051	Go	n/a	0.457	1	n/a
sub-24051	Go	n/a	0.470	1	n/a
sub-24051	Go	n/a	0.510	1	n/a
sub-24051	Stop	0.950	0.000	0	1
sub-24051	Go	n/a	0.532	1	n/a
sub-24051	Go	n/a	0.416	1	n/a
