participant_id	trial_type	stop_signal_delay	go_reaction_time	correct_go	successful_stop
sub-24427	Stop	0.750	0.000	0	1
sub-24427	Stop	0.700	0.000	0	1
sub-24427	Stop	0.650	0.000	0	0
sub-24427	Go	n/a	0.416	0	n/a
sub-24427	Go	n/a	0.393	0	n/a
sub-24427	Go	n/a	0.500	1	n/a
sub-24427	Stop	0.700	0.000	0	0
sub-24427	Go	n/a	0.393	1	n/a
sub-24427	Go	n/a	0.573	1	n/a
sub-24427	Stop	0.750	0.000	0	0
sub-24427	Go	n/a	0.412	1	n/a
sub-24427	Stop	0.800	0.000	0	0
sub-24427	Go	n/a	0.000	0	n/a
sub-24427	Go	n/a	0.540	1	n/a
sub-24427	Go	n/a	0.382	1	n/a
sub-24427	Go	n/a	0.996	1	n/a
sub-24427	Stop	0.750	0.000	0	0
sub-24427	Go	n/a	0.924	1	n/a
sub-24427	Go	n/a	0.459	1	n/a
sub-24427	Go	n/a	0.333	1	n/a
sub-24427	Go	n/a	0.328	1	n/a
sub-24427	Stop	0.800	0.000	0	0
sub-24427	Stop	0.850	0.000	0	1
sub-24427	Stop	0.800	0.000	0	1
sub-24427	Go	n/a	0.428	1	n/a
sub-24427	Go	n/a	0.517	1	n/a
sub-24427	Go	n/a	0.475	1	n/a
sub-24427	Go	n/a	0.432	1	n/a
sub-24427	Go	n/a	0.392	1	n/a
sub-24427	Go	n/a	0.354	1	n/a
sub-24427	Go	n/a	0.492	1	n/a
sub-24427	Go	n/a	0.569	1	n/a
sub-24427	Go	n/a	0.595	1	n/a
sub-24427	Go	n/a	0.642	1	n/a
sub-24427	Go	n/a	0.688	1	n/a
sub-24427	Stop	0.750	0.000	0	1
sub-24427	Go	n/a	0.457	1	n/a
sub-24427	Go	n/a	0.643	1	n/a
sub-24427	Go	n/a	0.650	1	n/a
sub-24427	Go	n/a	0.840	1	n/a
sub-24427	Go	n/a	0.486	1	n/a
sub-24427	Stop	0.700	0.000	0	0
sub-24427	Go	n/a	0.532	1	n/a
sub-24427	Go	n/a	0.311	1	n/a
sub-24427	Go	n/a	0.470	1	n/a
sub-24427	Go	n/a	0.477	1	n/a
sub-24427	Go	n/a	0.314	1	n/a
sub-24427	Go	n/a	0.503	1	n/a
sub-24427	Go	n/a	0.500	1	n/a
sub-24427	Go	n/a	0.635	1	n/a
sub-24427	Stop	0.750	0.000	0	0
sub-24427	Go	n/a	0.379	1	n/a
sub-24427	Stop	0.800	0.000	0	1
sub-24427	Go	n/a	0.525	1	n/a
sub-24427	Stop	0.750	0.000	0	1
sub-24427	Go	n/a	0.421	1	n/a
sub-24427	Go	n/a	0.450	1	n/a
sub-24427	Go	n/a	0.552	1	n/a
sub-24427	Go	n/a	0.349	1	n/a
sub-24427	Stop	0.700	0.000	0	0
sub-24427	Go	n/a	0.381	1	n/a
sub-24427	Go	n/a	0.559	1	n/a
sub-24427	Go	n/a	0.547	1	n/a
sub-24427	Stop	0.750	0.000	0	1
sub-24427	Stop	0.700	0.000	0	1
sub-24427	Go	n/a	0.453	1	n/a
sub-24427	Go	n/a	0.540	1	n/a
sub-24427	Go	n/a	0.351	1	n/a
sub-24427	Go	n/a	0.542	1	n/a
sub-24427	Go	n/a	0.471	1	n/a
sub-24427	Go	n/a	0.402	1	n/a
sub-24427	Stop	0.650	0.000	0	0
sub-24427	Stop	0.700	0.000	0	0
sub-24427	Stop	0.750	0.000	0	1
sub-24427	Go	n/a	0.474	1	n/a
sub-24427	Go	n/a	0.531	1	n/a
sub-24427	Go	n/a	0.461	1	n/a
sub-24427	Go	n/a	0.456	1	n/a
sub-24427	Go	n/a	0.520	1	n/a
sub-24427	Stop	0.700	0.000	0	1
sub-24427	Stop	0.650	0.000	0	0
sub-24427	Go	n/a	0.902	1	n/a
sub-24427	Stop	0.700	0.000	0	0
sub-24427	Go	n/a	0.968	1	n/a
sub-24427	Go	n/a	0.640	1	n/a
sub-24427	Go	n/a	0.478	1	n/a
sub-24427	Go	n/a	0.407	1	n/a
sub-24427	Go	n/a	0.306	1	n/a
sub-24427	Stop	0.750	0.000	0	1
sub-24427	Go	n/a	0.672	1	n/a
sub-24427	Stop	0.700	0.000	0	0
sub-24427	Go	n/a	0.386	1	n/a
sub-24427	Go	n/a	0.451	1	n/a
sub-24427	Go	n/a	0.640	1	n/a
sub-24427	Go	n/a	0.564	1	n/a
sub-24427	Go	n/a	0.478	1	n/a
sub-24427	Go	n/a	0.408	1	n/a
sub-24427	Go	n/a	0.380	1	n/a
sub-24427	Stop	0.750	0.243	1	0
sub-24427	Go	n/a	0.347	1	n/a
sub-24427	Stop	0.800	0.000	0	0
sub-24427	Go	n/a	0.455	1	n/a
sub-24427	Go	n/a	0.318	1	n/a
sub-24427	Go	n/a	0.476	1	n/a
sub-24427	Go	n/a	0.000	0	n/a
sub-24427	Go	n/a	0.373	1	n/a
sub-24427	Stop	0.750	0.000	0	0
sub-24427	Go	n/a	0.417	1	n/a
sub-24427	Go	n/a	0.430	1	n/a
sub-24427	Go	n/a	0.445	1	n/a
sub-24427	Go	n/a	0.375	1	n/a
sub-24427	Go	n/a	0.310	1	n/a
sub-24427	Stop	0.800	0.000	0	0
sub-24427	Go	n/a	0.522	1	n/a
sub-24427	Go	n/a	0.383	1	n/a
sub-24427	Go	n/a	0.869	1	n/a
sub-24427	Stop	0.850	0.000	0	1
sub-24427	Go	n/a	0.451	1	n/a
sub-24427	Go	n/a	0.375	1	n/a
sub-24427	Go	n/a	0.450	1	n/a
sub-24427	Go	n/a	0.377	1	n/a
sub-24427	Stop	0.800	0.000	0	0
sub-24427	Go	n/a	0.318	1	n/a
sub-24427	Go	n/a	0.631	1	n/a
sub-24427	Stop	0.850	0.000	0	1
sub-24427	Go	n/a	0.457	1	n/a
sub-24427	Go	n/a	0.386	0	n/a
sub-24427	Go	n/a	0.408	1	n/a
sub-24427	Go	n/a	0.430	1	n/a
sub-24427	Go	n/a	0.383	1	n/a
sub-24427	Go	n/a	0.404	1	n/a
sub-24427	Go	n/a	0.496	1	n/a
sub-24427	Stop	0.800	0.000	0	0
sub-24427	Go	n/a	0.334	1	n/a
sub-24427	Go	n/a	0.404	1	n/a
sub-24427	Go	n/a	0.327	1	n/a
sub-24427	Go	n/a	0.436	1	n/a
sub-24427	Stop	0.850	0.069	1	0
sub-24427	Go	n/a	0.390	1	n/a
sub-24427	Go	n/a	0.500	1	n/a
sub-24427	Go	n/a	0.653	1	n/a
sub-24427	Stop	0.900	0.000	0	1
sub-24427	Stop	0.850	0.000	0	1
sub-24427	Go	n/a	0.516	1	n/a
sub-24427	Go	n/a	0.343	1	n/a
sub-24427	Go	n/a	0.518	1	n/a
sub-24427	Go	n/a	0.582	1	n/a
sub-24427	Go	n/a	0.329	1	n/a
sub-24427	Go	n/a	0.410	1	n/a
sub-24427	Go	n/a	0.413	1	n/a
sub-24427	Stop	0.800	0.000	0	0
sub-24427	Stop	0.850	0.000	0	1
sub-24427	Go	n/a	0.570	1	n/a
sub-24427	Go	n/a	0.350	1	n/a
sub-24427	Go	n/a	0.251	0	n/a
sub-24427	Go	n/a	0.685	1	n/a
sub-24427	Go	n/a	0.658	1	n/a
sub-24427	Go	n/a	0.389	1	n/a
sub-24427	Go	n/a	0.524	1	n/a
sub-24427	Stop	0.800	0.000	0	0
sub-24427	Stop	0.850	0.000	0	0
sub-24427	Stop	0.900	0.000	0	0
sub-24427	Stop	0.950	0.000	0	1
sub-24427	Stop	0.900	0.000	0	1
sub-24427	Stop	0.850	0.000	0	0
sub-24427	Stop	0.900	0.000	0	1
sub-24427	Go	n/a	0.496	1	n/a
sub-24427	Go	n/a	0.578	1	n/a
sub-24427	Go	n/a	0.460	1	n/a
sub-24427	Stop	0.850	0.000	0	1
sub-24427	Go	n/a	0.475	1	n/a
sub-24427	Go	n/a	0.573	1	n/a
sub-24427	Go	n/a	0.661	1	n/a
sub-24427	Go	n/a	0.758	1	n/a
sub-24427	Go	n/a	0.583	1	n/a
sub-24427	Go	n/a	0.655	1	n/a
sub-24427	Go	n/a	0.394	1	n/a
sub-24427	Stop	0.800	0.000	0	0
sub-24427	Go	n/a	0.976	1	n/a
sub-24427	Go	n/a	0.962	1	n/a
sub-24427	Go	n/a	0.620	1	n/a
sub-24427	Stop	0.850	0.000	0	0
sub-24427	Go	n/a	0.868	1	n/a
sub-24427	Go	n/a	0.581	1	n/a
sub-24427	Go	n/a	0.540	1	n/a
sub-24427	Go	n/a	0.592	1	n/a
sub-24427	Go	n/a	0.689	1	n/a
sub-24427	Go	n/a	0.264	1	n/a
sub-24427	Go	n/a	0.330	1	n/a
sub-24427	Go	n/a	0.519	1	n/a
sub-24427	Go	n/a	0.374	1	n/a
sub-24427	Stop	0.900	0.000	0	1
sub-24427	Go	n/a	0.675	1	n/a
sub-24427	Go	n/a	0.332	1	n/a
sub-24427	Go	n/a	0.431	1	n/a
sub-24427	Go	n/a	0.371	1	n/a
sub-24427	Stop	0.750	0.000	0	0
sub-24427	Go	n/a	0.389	1	n/a
sub-24427	Go	n/a	0.407	1	n/a
sub-24427	Go	n/a	0.324	1	n/a
